Iteration	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]
41100	-1550.544	-1569.086	18.54294	0.224567	0.220935	0.15875	0.160727	0.162772	0.149954	0.162797	0.165684	0.141461	0.130923
41110	-1562.353	-1567.852	5.499389	0.236796	0.216623	0.197267	0.138511	0.139046	0.141412	0.13665	0.149146	0.149176	0.144545
41120	-1576.622	-1566.776	-9.845548	0.251065	0.209494	0.203251	0.221994	0.225524	0.176556	0.177068	0.178014	0.175299	0.213009
41130	-1571.065	-1567.511	-3.554711	0.240728	0.237779	0.236018	0.233747	0.23384	0.22855	0.228299	0.227432	0.23928	0.2446
41140	-1562.422	-1566.945	4.522888	0.270204	0.31694	0.316846	0.341301	0.324758	0.32474	0.323645	0.322547	0.290275	0.310738
41150	-1563.42	-1566.352	2.931544	0.278399	0.278945	0.270342	0.267587	0.234425	0.237387	0.23838	0.234789	0.240388	0.238549
41160	-1579.792	-1566.332	-13.45972	0.260247	0.25797	0.256443	0.259649	0.230222	0.229846	0.219418	0.229059	0.225565	0.224622
41170	-1564.532	-1565.365	0.8332606	0.223493	0.228038	0.229498	0.229006	0.241511	0.240981	0.243699	0.238708	0.237872	0.242874
41180	-1577.022	-1566.561	-10.46131	0.223941	0.22251	0.23714	0.2426	0.238876	0.239331	0.207875	0.207786	0.207854	0.215073
41190	-1578.412	-1568.37	-10.04255	0.238766	0.23401	0.231907	0.229922	0.272935	0.275862	0.289384	0.357774	0.357631	0.35765
41200	-1565.045	-1567.941	2.895842	0.281673	0.286276	0.311886	0.319323	0.320853	0.309574	0.315357	0.298768	0.298768	0.311773
41210	-1554.038	-1568.263	14.22493	0.218282	0.200827	0.200882	0.203939	0.20388	0.203459	0.203279	0.203479	0.20528	0.205131
41220	-1550.423	-1568.859	18.43582	0.222126	0.221539	0.216695	0.217139	0.207294	0.207362	0.189122	0.189063	0.189573	0.192849
41230	-1556.976	-1566.128	9.152385	0.280134	0.27992	0.279739	0.279673	0.281296	0.27574	0.275462	0.275132	0.272526	0.281675
41240	-1517.758	-1572.771	55.01236	0.265917	0.265597	0.265477	0.2655	0.265573	0.267438	0.270053	0.269458	0.269466	0.268307
41250	-1540.443	-1572.689	32.24611	0.297159	0.311212	0.311998	0.308636	0.302501	0.304058	0.300827	0.304585	0.285192	0.285423
41260	-1550.288	-1568.388	18.09991	0.304111	0.234651	0.230137	0.230736	0.230675	0.230698	0.229006	0.233025	0.232529	0.23575
41270	-1584.107	-1566.359	-17.748	0.293558	0.269627	0.265315	0.255908	0.256156	0.258725	0.243238	0.242576	0.220825	0.209785
41280	-1594.074	-1567.391	-26.68291	0.250276	0.215995	0.123992	0.148206	0.133928	0.128306	0.1315	0.134786	0.109947	0.11896
41290	-1606.97	-1566.791	-40.17928	0.229216	0.180079	0.156497	0.140252	0.10869	0.0765905	0.0968029	0.0896089	0.0680327	0.0746345
41300	-1573.84	-1567.584	-6.255805	0.241627	0.249351	0.155533	0.15476	0.156875	0.157305	0.0917127	0.0880146	0.087905	0.109193
41310	-1589.101	-1566.461	-22.64016	0.250731	0.246296	0.177678	0.169568	0.170491	0.167738	0.170645	0.172025	0.172331	0.170594
41320	-1577.288	-1568.295	-8.99305	0.235515	0.239321	0.243496	0.242923	0.242721	0.236788	0.236747	0.235844	0.237652	0.237669
41330	-1594.59	-1570.803	-23.78677	0.288379	0.302087	0.301296	0.301226	0.30556	0.308033	0.199741	0.201319	0.207595	0.210856
41340	-1570.841	-1569.19	-1.650973	0.286813	0.206446	0.208333	0.196555	0.203416	0.167549	0.168493	0.161893	0.15115	0.15265
41350	-1589.859	-1567.55	-22.30856	0.203574	0.14307	0.137548	0.131277	0.0452153	0.0437576	0.0387439	0.042114	0.0395294	0.0397957
41360	-1570.285	-1568.556	-1.728827	0.232056	0.189077	0.13254	0.132331	0.0723453	0.0432873	0.0423416	0.0431609	0.0436799	0.0346487
41370	-1585.141	-1568.126	-17.01567	0.226788	0.150825	0.118759	0.115021	0.106656	0.0533079	0.0771418	0.108142	0.0438212	0.0439706
41380	-1562.724	-1568.976	6.251979	0.198023	0.194659	0.0723608	0.0686711	0.0632365	0.0593776	0.0670949	0.0626189	0.0612011	0.0793858
41390	-1582.239	-1567.685	-14.55473	0.198776	0.168715	0.103232	0.0949604	0.0856662	0.0843647	0.0842569	0.0727208	0.0716804	0.0723475
41400	-1591.772	-1567.004	-24.76809	0.2131	0.166338	0.0913785	0.0805346	0.0801718	0.0786106	0.0635547	0.0612565	0.0566604	0.0370012
41410	-1611.337	-1569.776	-41.56038	0.229368	0.164953	0.0955073	0.0946139	0.0915398	0.0961884	0.0981361	0.090486	0.0919814	0.0863311
41420	-1614.719	-1567.935	-46.78398	0.198922	0.13484	0.0971903	0.0972014	0.0568018	0.0558861	0.0545292	0.0481907	0.0493363	0.209517
41430	-1601.81	-1566.637	-35.173	0.200692	0.144917	0.0869926	0.0877723	0.0877896	0.0528282	0.0538462	0.0637958	0.052292	0.0523318
41440	-1595.13	-1569.907	-25.22296	0.208972	0.164435	0.140055	0.136504	0.0879618	0.0879564	0.0566846	0.0175619	0.0182928	0.0177366
41450	-1632.481	-1566.976	-65.50591	0.204045	0.144991	0.086189	0.073626	0.0884818	0.0644452	0.0550633	0.0796011	0.0258068	0.0246513
41460	-1627.63	-1566.995	-60.6347	0.1972	0.193181	0.0995243	0.102854	0.10314	0.0652066	0.0559365	0.0611063	0.0480476	0.0594191
41470	-1615.9	-1565.266	-50.63397	0.22954	0.180759	0.164823	0.159804	0.135335	0.135805	0.089132	0.0884663	0.0879045	0.0844629
41480	-1621.523	-1568.675	-52.84728	0.207571	0.182076	0.126648	0.112751	0.0301878	0.0158296	0.0149053	0.0153557	0.0153752	0.0126924
41490	-1621.361	-1569.483	-51.87748	0.178956	0.13807	0.0843409	0.0895774	0.0903382	0.0483901	0.0518901	0.0645229	0.066135	0.0827919
41500	-1582.736	-1568.967	-13.76931	0.239517	0.173822	0.108647	0.0764131	0.0760343	0.0656578	0.0643209	0.0672513	0.0710315	0.0827735
41510	-1586.8	-1568.727	-18.07293	0.199174	0.150209	0.105975	0.140012	0.103705	0.103518	0.047302	0.0446868	0.0477141	0.0455013
41520	-1579.274	-1569.951	-9.322848	0.210691	0.127529	0.0845417	0.0728098	0.0721043	0.0726117	0.0722006	0.0626012	0.0630382	0.0665259
41530	-1590.137	-1570.254	-19.88353	0.192131	0.106642	0.10148	0.0951562	0.0574506	0.0587388	0.0592756	0.0567085	0.0534883	0.0522612
41540	-1618.29	-1569.144	-49.14549	0.204341	0.129927	0.125628	0.128703	0.0729744	0.0764694	0.080832	0.0745718	0.0691482	0.0176634
41550	-1599.826	-1565.799	-34.02641	0.21492	0.139413	0.0952237	0.0842505	0.0345755	0.0330589	0.0485819	0.0485552	0.0414317	0.041295
41560	-1585.22	-1568.027	-17.19347	0.180302	0.166056	0.108911	0.106251	0.0396195	0.0393952	0.0409154	0.038873	0.045607	0.0451858
41570	-1599.39	-1566.862	-32.52802	0.201316	0.154111	0.118074	0.0743648	0.058383	0.045116	0.0597634	0.0550808	0.0603944	0.0446171
41580	-1614.036	-1566.615	-47.42164	0.222704	0.152903	0.109748	0.115069	0.0787186	0.0264165	0.0178028	0.0199839	0.0176492	0.0184389
41590	-1597.331	-1567.341	-29.99039	0.208591	0.166781	0.104477	0.107525	0.0511327	0.0532593	0.0540833	0.0598446	0.118315	0.122854
41600	-1593.933	-1569.022	-24.91089	0.191769	0.192489	0.0854141	0.0843663	0.0785243	0.0780587	0.0622221	0.0601861	0.00992557	0.0100949
41610	-1575.798	-1569.237	-6.561697	0.197989	0.198607	0.141498	0.0647898	0.0613839	0.039361	0.0389634	0.0393185	0.0421191	0.0418529
41620	-1587.55	-1567.769	-19.78099	0.19718	0.194516	0.107606	0.109274	0.030346	0.0271814	0.0273279	0.0247946	0.0250807	0.0252236
41630	-1579.513	-1567.05	-12.46266	0.19933	0.173731	0.071463	0.069067	0.0698407	0.0477188	0.0476827	0.0670535	0.032732	0.03209
41640	-1588.839	-1570.831	-18.00863	0.223403	0.0991887	0.0945932	0.0883513	0.0894228	0.0535023	0.0480137	0.0491259	0.0545385	0.0753317
41650	-1574.635	-1568.755	-5.880537	0.1992	0.176529	0.0711631	0.0713354	0.0715102	0.0718442	0.0729458	0.0731728	0.0752326	0.0758326
41660	-1623.208	-1572.22	-50.9878	0.232102	0.135942	0.1318	0.0956359	0.00438714	0.0190671	0.0194198	0.0217802	0.020604	0.0684739
41670	-1622.238	-1568.273	-53.96511	0.194707	0.190812	0.0910957	0.0836257	0.0844378	0.0888875	0.049388	0.0322969	0.0324751	0.0324636
41680	-1604.952	-1568.855	-36.09779	0.214554	0.137205	0.148457	0.147808	0.0549709	0.0552786	0.0547355	0.054191	0.0967313	0.0760692
41690	-1575.853	-1567.518	-8.335228	0.228649	0.176702	0.146246	0.111186	0.116104	0.119044	0.111837	0.13496	0.142187	0.147357
41700	-1588.511	-1569.206	-19.3049	0.274621	0.243273	0.235678	0.237536	0.254344	0.260602	0.260394	0.296029	0.315348	0.0385812
41710	-1579.4	-1565.617	-13.78342	0.244853	0.250791	0.254461	0.254571	0.245595	0.247285	0.250127	0.302447	0.303458	0.303369
41720	-1573.582	-1566.225	-7.357431	0.254899	0.259997	0.263185	0.251838	0.252711	0.254672	0.28235	0.274786	0.275081	0.222362
41730	-1579.999	-1569.543	-10.45631	0.26096	0.148776	0.14757	0.147466	0.148881	0.110833	0.10665	0.106722	0.106352	0.105748
41740	-1610.797	-1565.809	-44.98731	0.245661	0.244466	0.233672	0.216868	0.190242	0.156047	0.154716	0.14858	0.124444	0.108158
41750	-1585.67	-1569.743	-15.92684	0.271762	0.268868	0.215764	0.211703	0.212975	0.212338	0.20774	0.231834	0.231718	0.230361
41760	-1555.324	-1568.938	13.61354	0.252532	0.247572	0.210135	0.186346	0.173658	0.173614	0.201001	0.199415	0.197525	0.194472
41770	-1562.425	-1568.585	6.159661	0.249162	0.248842	0.248905	0.205626	0.201321	0.195746	0.180824	0.172136	0.169072	0.1495
41780	-1567.527	-1567.718	0.1906923	0.284129	0.282198	0.289493	0.290386	0.18059	0.180699	0.182241	0.182057	0.180799	0.167983
41790	-1585.023	-1567.529	-17.49341	0.281377	0.285647	0.210996	0.211331	0.211332	0.208161	0.222573	0.27962	0.279503	0.295388
41800	-1610.097	-1572.74	-37.35713	0.219895	0.168199	0.164468	0.212083	0.204063	0.23266	0.163909	0.128139	0.127637	0.114279
41810	-1579.905	-1566.872	-13.03279	0.282037	0.281915	0.241642	0.238635	0.238873	0.24001	0.23235	0.234543	0.235803	0.243008
41820	-1568.353	-1569.074	0.7207088	0.266048	0.264076	0.246036	0.24643	0.286155	0.284681	0.29295	0.287788	0.28566	0.285896
41830	-1577.327	-1570.427	-6.899756	0.261422	0.263121	0.265506	0.266342	0.116458	0.121263	0.111843	0.109509	0.109382	0.105431
41840	-1572.139	-1567.689	-4.449794	0.279912	0.307657	0.243829	0.242996	0.241058	0.247248	0.248784	0.316611	0.305647	0.329597
41850	-1616.422	-1569.13	-47.29154	0.235377	0.175918	0.110375	0.0864086	0.0935895	0.0938577	0.0947036	0.0827518	0.0341006	0.0582875
41860	-1576.1	-1567.345	-8.755435	0.22301	0.124546	0.0717902	0.113842	0.0809723	0.0300823	0.0374482	0.0587328	0.0496481	0.0317519
41870	-1594	-1567.093	-26.90689	0.208361	0.143321	0.112462	0.103662	0.105529	0.0565408	0.0564273	0.0453712	0.0529836	0.0543903
41880	-1586.413	-1569.149	-17.26367	0.177963	0.13786	0.116359	0.109881	0.0384272	0.0404652	0.0355652	0.0357932	0.0354174	0.0303285
41890	-1575.02	-1567.023	-7.997139	0.218389	0.127913	0.116985	0.128344	0.0391271	0.0403123	0.0259048	0.047305	0.0429812	0.0260784
41900	-1601.504	-1566.257	-35.24755	0.232586	0.153403	0.109128	0.0977266	0.056326	0.0482972	0.0362146	0.0383796	0.0363901	0.0812168
41910	-1614.121	-1565.613	-48.50767	0.205922	0.160359	0.0809494	0.0903038	0.0799286	0.0282157	0.0424254	0.0408851	0.029169	0.0283798
41920	-1603.295	-1571.13	-32.16533	0.175818	0.148747	0.0914916	0.0824975	0.0702397	0.0694997	0.0308029	0.0266801	0.0168663	0.0037423
41930	-1563.719	-1568.383	4.664085	0.199812	0.199326	0.126536	0.130056	0.0486309	0.0466842	0.0428001	0.0412842	0.0409107	0.040281
41940	-1577.718	-1567.587	-10.13037	0.216459	0.14366	0.137933	0.13779	0.057863	0.0554422	0.0563083	0.0577885	0.0600771	0.0580007
41950	-1594.005	-1567.865	-26.14058	0.219649	0.206191	0.100471	0.0904541	0.0544866	0.0584986	0.0549232	0.0564186	0.0248689	0.0263864
41960	-1593.902	-1566.08	-27.82157	0.225778	0.161948	0.138144	0.105597	0.0559543	0.0432272	0.0431234	0.0430065	0.0416143	0.0449014
41970	-1620.969	-1571.14	-49.82872	0.200492	0.194001	0.180991	0.0700769	0.0634445	0.0456061	0.0411863	0.0433763	0.0439953	0.0478567
41980	-1631.486	-1567.558	-63.92721	0.189711	0.164304	0.155916	0.148612	0.127401	0.0659551	0.0646615	0.0594682	0.0500291	0.0481403
41990	-1608.151	-1568.039	-40.11197	0.231365	0.122498	0.0945372	0.103484	0.106439	0.0363231	0.0444359	0.0430435	0.042098	0.0419111
42000	-1599.708	-1567.102	-32.60555	0.20136	0.181405	0.111642	0.0932361	0.0834562	0.0659099	0.0714867	0.0691534	0.061205	0.0363559
42010	-1581.566	-1567.044	-14.52177	0.19302	0.165097	0.10825	0.0961847	0.0344837	0.0346035	0.044125	0.0388182	0.0474807	0.0571658
42020	-1580.141	-1567.294	-12.84694	0.253266	0.15866	0.122127	0.106356	0.0989789	0.0780918	0.0781311	0.0783972	0.0609714	0.0528781
42030	-1602.56	-1568.148	-34.41155	0.224029	0.186979	0.0921299	0.052561	0.0512482	0.0448749	0.0328595	0.0342995	0.0347686	0.0344166
42040	-1574.651	-1567.32	-7.331237	0.211262	0.118269	0.0980708	0.0964305	0.0614407	0.0370003	0.0305944	0.022789	0.030462	0.0422287
42050	-1576.461	-1567.677	-8.783765	0.212059	0.142096	0.124568	0.112577	0.0677636	0.0662684	0.10344	0.0616173	0.0520004	0.0507864
42060	-1607.276	-1568.494	-38.78198	0.21619	0.16255	0.148131	0.149337	0.0837279	0.0581284	0.040693	0.0403855	0.0430201	0.0424331
42070	-1588.36	-1567.545	-20.81482	0.215091	0.209616	0.114444	0.108574	0.105426	0.105515	0.0606699	0.0617927	0.0619359	0.0556851
42080	-1578.959	-1567.979	-10.98031	0.226388	0.216828	0.189304	0.157941	0.139119	0.147487	0.153886	0.156041	0.108059	0.0970705
42090	-1579.248	-1568.085	-11.16355	0.252717	0.257717	0.204278	0.171091	0.179766	0.183738	0.179808	0.26949	0.2842	0.310042
42100	-1596.119	-1566.71	-29.40866	0.218559	0.138098	0.125003	0.126159	0.050186	0.0645974	0.0650389	0.0557711	0.0315759	0.0315782
42110	-1591.976	-1569.705	-22.27028	0.201525	0.132331	0.07549	0.0758644	0.0778103	0.0776723	0.0769642	0.0766891	0.095599	0.106276
42120	-1595.849	-1567.389	-28.46012	0.22907	0.151366	0.136647	0.149606	0.110493	0.0640268	0.0621465	0.0581627	0.0581274	0.235126
42130	-1593.152	-1566.967	-26.1847	0.192111	0.166534	0.114555	0.079812	0.0496163	0.0487961	0.0493864	0.0470064	0.0470312	0.0460822
42140	-1595.746	-1568.826	-26.92003	0.206749	0.16282	0.163883	0.162715	0.16168	0.161946	0.148935	0.139786	0.141929	0.175458
42150	-1589.565	-1570.159	-19.40571	0.201416	0.203449	0.183399	0.183519	0.184456	0.200068	0.199207	0.19756	0.202609	0.175764
42160	-1574.163	-1567.581	-6.581945	0.242471	0.240222	0.246115	0.244117	0.248677	0.241313	0.249046	0.250013	0.250739	0.253136
42170	-1568.99	-1567.454	-1.53572	0.254649	0.257463	0.276736	0.280375	0.279443	0.280859	0.291781	0.314285	0.320428	0.345929
42180	-1568.6	-1574.36	5.759991	0.202551	0.2011	0.189988	0.189429	0.184748	0.188138	0.197077	0.142079	0.151032	0.150209
42190	-1589.935	-1569.356	-20.57871	0.256628	0.261416	0.248923	0.243118	0.180387	0.14134	0.144214	0.139316	0.136744	0.136033
42200	-1573.957	-1569.609	-4.348182	0.302341	0.276266	0.271924	0.271648	0.225917	0.219741	0.222368	0.219304	0.239613	0.244406
42210	-1577.558	-1573.038	-4.520054	0.268717	0.291394	0.277999	0.266042	0.269296	0.268946	0.280552	0.266928	0.27484	0.215582
42220	-1563.588	-1568.676	5.088173	0.324379	0.322984	0.317394	0.303278	0.301176	0.288381	0.288477	0.274242	0.274951	0.314751
42230	-1576.983	-1568.481	-8.501806	0.311699	0.315329	0.313502	0.314154	0.319268	0.315614	0.331821	0.331879	0.285143	0.286831
42240	-1566.863	-1568.907	2.044193	0.292231	0.272941	0.267632	0.248854	0.205559	0.205461	0.216867	0.213734	0.21004	0.207885
42250	-1600.573	-1567.744	-32.82912	0.282911	0.264009	0.275254	0.214034	0.207514	0.201015	0.236256	0.229059	0.233609	0.250256
42260	-1590.511	-1566.452	-24.05878	0.284148	0.289747	0.24109	0.233806	0.258848	0.194254	0.170641	0.219417	0.19256	0.250923
42270	-1578.267	-1567.637	-10.62942	0.270793	0.269718	0.270268	0.258857	0.236719	0.234583	0.244411	0.252952	0.254738	0.274199
42280	-1572.671	-1568.069	-4.601581	0.268821	0.192128	0.191877	0.206392	0.0828932	0.0782123	0.0782111	0.0776378	0.0773961	0.080966
42290	-1573.261	-1574.249	0.9875737	0.23113	0.252557	0.25935	0.249716	0.233055	0.149287	0.136106	0.122471	0.117965	0.140699
42300	-1598.939	-1566.8	-32.13986	0.230928	0.237453	0.182552	0.187921	0.127906	0.0906705	0.0901166	0.0790448	0.0806005	0.0989677
42310	-1569.425	-1565.541	-3.884039	0.228133	0.167829	0.114911	0.115013	0.0523456	0.0506777	0.062764	0.0648396	0.0640007	0.0664346
42320	-1584.811	-1568.175	-16.63568	0.244583	0.222327	0.156356	0.154209	0.154352	0.154002	0.151229	0.149496	0.148339	0.108508
42330	-1582.065	-1568.349	-13.71627	0.237713	0.249787	0.113446	0.0940508	0.093213	0.0796169	0.0841766	0.0698271	0.067265	0.0666693
42340	-1571.61	-1567.063	-4.546342	0.225157	0.174986	0.157564	0.137768	0.0997811	0.0984824	0.106035	0.1486	0.149771	0.146584
42350	-1575.563	-1568.858	-6.705149	0.248505	0.213181	0.256372	0.19326	0.0888183	0.0835011	0.0909056	0.207855	0.139092	0.126121
42360	-1586.033	-1568.434	-17.59914	0.207839	0.127614	0.0839102	0.0674906	0.0625091	0.0498889	0.0282201	0.0238755	0.0269887	0.0249248
42370	-1575.895	-1567.937	-7.957227	0.206538	0.146535	0.127721	0.0694949	0.0653678	0.0579387	0.0585268	0.0597517	0.0766451	0.0775384
42380	-1590.446	-1566.476	-23.96995	0.201459	0.142454	0.0843072	0.0904422	0.0577597	0.056794	0.0550209	0.0467939	0.0458356	0.0327314
42390	-1610.038	-1567.287	-42.75108	0.229149	0.148652	0.149927	0.121332	0.0678339	0.0709713	0.0578169	0.0490202	0.0767556	0.0817545
42400	-1610.386	-1569.128	-41.25759	0.240173	0.213486	0.16181	0.152302	0.141325	0.142023	0.148004	0.11064	0.0990735	0.0964987
42410	-1597.948	-1567.223	-30.7253	0.198501	0.145254	0.109254	0.0989323	0.0976237	0.0571886	0.0433734	0.0340938	0.0463726	0.059983
42420	-1591.303	-1566.987	-24.31627	0.193969	0.202207	0.194062	0.191787	0.189726	0.193344	0.193345	0.104039	0.0935601	0.103495
42430	-1577.825	-1565.211	-12.61452	0.212026	0.19688	0.145051	0.122297	0.120525	0.114491	0.111098	0.123122	0.10432	0.104679
42440	-1600.314	-1566.54	-33.77401	0.206526	0.162058	0.111202	0.0591718	0.0630553	0.0465286	0.0305226	0.0457239	0.0349024	0.0571745
42450	-1569.568	-1568.156	-1.411852	0.201092	0.197505	0.114383	0.109797	0.10592	0.107954	0.105005	0.10593	0.10588	0.106637
42460	-1585.102	-1570.637	-14.46491	0.248831	0.184653	0.182198	0.182558	0.184021	0.182749	0.174362	0.121064	0.116693	0.110371
42470	-1558.325	-1567.714	9.388905	0.242411	0.182787	0.116878	0.129442	0.128885	0.130285	0.124076	0.125808	0.126888	0.12554
42480	-1560.803	-1568.366	7.563098	0.235168	0.232319	0.151573	0.141218	0.141182	0.149048	0.134785	0.135173	0.135271	0.135307
42490	-1566.279	-1568.741	2.461256	0.256815	0.257861	0.296728	0.205366	0.204523	0.204696	0.205773	0.22849	0.229923	0.23084
42500	-1565.175	-1567.749	2.573487	0.263512	0.234559	0.234457	0.232392	0.197658	0.194264	0.164483	0.146915	0.14785	0.183224
42510	-1555.917	-1567.766	11.84939	0.217585	0.216741	0.0931269	0.0853568	0.0780842	0.0780672	0.0777708	0.0771327	0.0730159	0.0821887
42520	-1575.248	-1566.251	-8.997147	0.209056	0.165547	0.106792	0.0929472	0.0849964	0.0850071	0.0549885	0.0558533	0.0445993	0.0447373
42530	-1577.884	-1568.461	-9.422935	0.22922	0.186581	0.109305	0.104542	0.081065	0.0839809	0.0620776	0.0641279	0.0630646	0.062958
42540	-1607.347	-1566.566	-40.78066	0.217572	0.146662	0.116226	0.0928746	0.0843317	0.0535687	0.0536242	0.0473573	0.0486621	0.0488206
42550	-1600.432	-1570.797	-29.63441	0.182889	0.185675	0.0604776	0.060809	0.0595104	0.0509705	0.0548933	0.0551533	0.0628149	0.0553628
42560	-1596.534	-1569.563	-26.97103	0.208871	0.123844	0.0683035	0.0680962	0.0667854	0.0616794	0.0592545	0.108609	0.0823347	0.0711498
42570	-1589.797	-1568.123	-21.6742	0.20927	0.167435	0.113685	0.1189	0.0790045	0.0758593	0.072052	0.0718244	0.0797815	0.108781
42580	-1595.089	-1566.77	-28.3185	0.224755	0.177025	0.0793422	0.0767802	0.0538324	0.0554238	0.0555886	0.0437134	0.0337714	0.0316395
42590	-1603.457	-1566.941	-36.51596	0.201788	0.149826	0.140403	0.0928372	0.0874322	0.049757	0.0485195	0.0510207	0.0624371	0.0601046
42600	-1581.654	-1569.004	-12.64963	0.209111	0.208289	0.0875938	0.0634286	0.0637081	0.0562041	0.0523894	0.0509815	0.0522465	0.0538219
42610	-1573.668	-1568.749	-4.918419	0.231091	0.188513	0.0676321	0.0676315	0.0436352	0.0445681	0.0479839	0.0653472	0.0653486	0.071768
42620	-1619.839	-1570.144	-49.69486	0.241501	0.154071	0.120057	0.0419809	0.041137	0.0413884	0.0405014	0.0408553	0.0408508	0.0412275
42630	-1626.402	-1566.157	-60.24535	0.225684	0.168569	0.122961	0.101431	0.109167	0.0552971	0.0698243	0.0669036	0.0689232	0.0581725
42640	-1594.501	-1568.667	-25.83464	0.206836	0.160429	0.109648	0.108967	0.0913628	0.075676	0.0704473	0.0856799	0.103825	0.112843
42650	-1606.168	-1569.771	-36.39757	0.178557	0.176937	0.126069	0.151178	0.0448719	0.0405691	0.0411345	0.0413146	0.0413091	0.0415064
42660	-1592.08	-1570.342	-21.73804	0.194593	0.207374	0.0678857	0.0672631	0.0685655	0.065207	0.0648509	0.0613067	0.0608515	0.060924
42670	-1601.754	-1569.513	-32.24048	0.177705	0.170506	0.0715144	0.0699386	0.0460579	0.0411342	0.0398125	0.0363515	0.0397638	0.0395866
42680	-1598.258	-1567.208	-31.04953	0.221324	0.141105	0.119916	0.0824046	0.0877106	0.0734697	0.0741246	0.073905	0.0208886	0.0211552
42690	-1597.06	-1566.019	-31.04116	0.209422	0.160673	0.14289	0.11068	0.0608002	0.0569483	0.0562972	0.0763871	0.0536082	0.0484503
42700	-1617.449	-1566.706	-50.74297	0.211468	0.130067	0.0896252	0.107149	0.0504695	0.0477046	0.0618827	0.0370193	0.0520195	0.0478665
42710	-1590.641	-1566.947	-23.69326	0.214522	0.146132	0.0766553	0.0773904	0.083403	0.063824	0.0646901	0.0676946	0.0417143	0.0413956
42720	-1571.687	-1567.449	-4.238142	0.245416	0.161417	0.156875	0.128493	0.121593	0.0946724	0.091331	0.0818783	0.0752339	0.0754899
42730	-1569.921	-1569.072	-0.8484385	0.220292	0.140348	0.139329	0.0923112	0.075303	0.0752297	0.0748943	0.0755927	0.0759781	0.0750605
