Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]
186	0	-1565.219	-1565.338	0.1190077	0.0026843	0.130057	0.184212	0.185861	0.179376	0.181636	0.143313	0.0955627	0.0912511	0.0913137
187	1	-1586.828	-1566.035	-20.79324	0.0611174	0.0620108	0.0561485	0.056211	0.0562131	0.0605525	0.0537628	0.0596444	0.0598716	0.0603174
188	0	-1588.125	-1565.536	-22.58957	0.0085529	0.198342	0.157324	0.154726	0.162381	0.109524	0.196598	0.126438	0.140245	0.194801
189	1	-1578.031	-1567.262	-10.76886	0.0657102	0.0632204	0.0670291	0.0675728	0.0686192	0.068707	0.0679467	0.0681537	0.0685815	0.0756014
190	0	-1601.296	-1567.273	-34.02223	0.00412365	0.152971	0.160514	0.195181	0.158945	0.276575	0.0659387	0.083793	0.0595658	0.0797395
191	1	-1593.883	-1572.98	-20.90311	0.0123584	0.0123561	0.0191844	0.0196466	0.0197058	0.0193896	0.0199639	0.0189142	0.0189118	0.0194645
192	0	-1548.318	-1565.955	17.63665	0.00571382	0.138183	0.121303	0.178648	0.131515	0.135977	0.140652	0.138375	0.14248	0.0415816
193	1	-1598.363	-1568.263	-30.10002	0.00666854	0.00675003	0.00817156	0.0089758	0.00879547	0.00256121	0.0028579	0.00303863	0.00550392	0.00545635
194	0	-1572.234	-1565.106	-7.127977	0.00173303	0.183371	0.179869	0.181483	0.152213	0.227787	0.220523	0.214406	0.210234	0.246985
195	1	-1584.359	-1568.33	-16.02834	0.015811	0.0159054	0.015928	0.0158638	0.0147169	0.0145002	0.0146728	0.014913	0.0148683	0.0147757
196	0	-1578.64	-1565.225	-13.41582	0.0039664	0.190836	0.188797	0.188532	0.18952	0.185424	0.186485	0.243155	0.232201	0.231703
197	1	-1587.918	-1566.614	-21.30449	0.0490893	0.0486271	0.0512595	0.0512654	0.0519052	0.0479641	0.0497578	0.0623015	0.0600082	0.0593513
198	0	-1585.138	-1565.534	-19.60367	0.0065597	0.168303	0.165587	0.165378	0.165763	0.167904	0.167838	0.171342	0.171394	0.167939
199	1	-1590.762	-1568.456	-22.30614	0.0253809	0.0370329	0.0376535	0.0376391	0.0582356	0.0579196	0.0577812	0.0586278	0.0580013	0.0609258
200	0	-1565.136	-1566.615	1.47889	0.00964022	0.142186	0.140907	0.171705	0.171815	0.174996	0.174969	0.174902	0.174818	0.174304
201	1	-1553.952	-1569.134	15.18225	0.0323088	0.0326726	0.034238	0.0338585	0.0339657	0.0338973	0.0342913	0.0342003	0.0342217	0.0341618
202	0	-1557.006	-1564.564	7.558206	0.0191515	0.158779	0.175995	0.17635	0.179116	0.181777	0.181675	0.181948	0.181653	0.181826
203	1	-1575.633	-1569.079	-6.554263	0.0926755	0.0930446	0.0929293	0.104927	0.104841	0.106386	0.104627	0.105819	0.111203	0.108999
204	0	-1586.894	-1572.075	-14.81863	0.030569	0.0307792	0.0310411	0.0310339	0.354774	0.378414	0.378724	0.384088	0.384878	0.384982
205	1	-1590.949	-1568.823	-22.12591	0.0711971	0.0685265	0.0688976	0.0675026	0.0764563	0.0532829	0.0520809	0.0544819	0.0393601	0.0393609
206	0	-1562.554	-1565.528	2.974126	0.0467677	0.179016	0.179121	0.175233	0.174723	0.176955	0.163888	0.164137	0.166462	0.158031
207	1	-1577.957	-1567.103	-10.85357	0.0723646	0.0715802	0.0768847	0.0750192	0.0750473	0.0764139	0.0835969	0.082832	0.0829227	0.0833208
208	0	-1570.185	-1568.911	-1.274075	0.0597466	0.145371	0.142228	0.142208	0.133838	0.134532	0.134433	0.133123	0.134278	0.135426
209	1	-1584.644	-1567.031	-17.61347	0.0578127	0.0615996	0.0589942	0.0571137	0.0572923	0.058386	0.0732417	0.0731808	0.0756237	0.0815801
210	0	-1597.012	-1567.688	-29.32447	0.0531343	0.0635486	0.0641372	0.065628	0.0651825	0.0660295	0.0586771	0.0588603	0.0591293	0.0582453
211	1	-1593.292	-1569.366	-23.92641	0.0361764	0.0365254	0.035832	0.0359881	0.0358172	0.0358733	0.0452475	0.0466396	0.0456768	0.0460128
212	0	-1596.276	-1569.652	-26.62403	0.0217544	0.0217574	0.0209095	0.0208932	0.0222513	0.0221478	0.0220809	0.0219044	0.0207963	0.0215528
213	1	-1571.087	-1566.787	-4.299919	0.0334115	0.0333811	0.033199	0.0331249	0.0331558	0.0331184	0.033794	0.0337973	0.03335	0.0337679
214	0	-1572.042	-1567.173	-4.869196	0.0156268	0.0153616	0.0156986	0.0157967	0.0157656	0.0157878	0.0149226	0.014884	0.0144475	0.0147497
215	1	-1572.622	-1568.362	-4.259445	0.0308766	0.0315487	0.0312629	0.0312246	0.0312181	0.0317175	0.0298882	0.0305342	0.0305537	0.0306086
216	0	-1556.13	-1567.822	11.69237	0.00365981	0.0036533	0.00365499	0.00367176	0.00367373	0.00367317	0.00367348	0.00367297	0.00366297	0.00366238
217	1	-1575.621	-1567.581	-8.040005	0.110807	0.110365	0.111302	0.111524	0.112267	0.116691	0.100613	0.102895	0.10268	0.103004
218	0	-1584.763	-1573.961	-10.80239	0.00242564	0.0024339	0.00245029	0.0024523	0.00245462	0.00264819	0.00247861	0.00255194	0.00250913	0.00253118
219	1	-1588.39	-1567.748	-20.64245	0.0633122	0.0634061	0.0647188	0.076094	0.0879378	0.0808972	0.0859071	0.0765805	0.0856526	0.0953756
220	0	-1597.064	-1569.849	-27.21421	0.00446785	0.00392424	0.00366535	0.00373082	0.00777424	0.00784286	0.00722696	0.00727257	0.00672558	0.00494296
221	1	-1572.633	-1565.602	-7.031274	0.0366673	0.162462	0.160605	0.156429	0.148678	0.150704	0.20219	0.189556	0.24795	0.264709
222	0	-1611.008	-1568.56	-42.44795	0.0085321	0.0100846	0.0172819	0.0235089	0.0237158	0.0293002	0.0250477	0.0254561	0.0243158	0.0102674
223	1	-1592.473	-1566.149	-26.32367	0.0411291	0.126086	0.132368	0.135866	0.161989	0.153265	0.165925	0.164505	0.269192	0.220314
224	0	-1608.566	-1565.289	-43.27674	0.00947711	0.177413	0.109392	0.166584	0.166282	0.0791197	0.0900054	0.0861301	0.0859905	0.0856598
225	1	-1593.57	-1571.732	-21.83829	0.061602	0.0579412	0.168508	0.170127	0.165851	0.16548	0.000339546	0.00033874	0.000322932	0.000347888
226	0	-1577.067	-1565.223	-11.84433	0.00810122	0.19239	0.18309	0.232895	0.232375	0.229606	0.200096	0.15858	0.152032	0.151
227	1	-1602.147	-1569.11	-33.03687	0.0526007	0.0561488	0.0564997	0.0564696	0.0450786	0.0368058	0.0284198	0.016634	0.0166016	0.016635
228	0	-1572.772	-1565.423	-7.348681	0.0067649	0.16899	0.144851	0.145601	0.139702	0.139761	0.155472	0.191593	0.179997	0.187727
229	1	-1592.878	-1568.397	-24.4811	0.0435937	0.0435971	0.0562111	0.0519881	0.0535955	0.0660672	0.0800781	0.0448434	0.0453548	0.0751684
230	0	-1566.979	-1566.43	-0.5495278	0.00545099	0.138569	0.11823	0.121502	0.117655	0.117638	0.140773	0.1469	0.145754	0.137035
231	1	-1568.88	-1566.186	-2.694253	0.130156	0.207474	0.206709	0.202897	0.19786	0.285482	0.288045	0.245004	0.18619	0.186673
232	0	-1598.379	-1566.735	-31.64393	0.00585439	0.136231	0.141082	0.134771	0.129506	0.249337	0.242844	0.241376	0.206711	0.544563
233	1	-1561.53	-1567.664	6.134399	0.131398	0.177796	0.175354	0.174673	0.189897	0.189355	0.18711	0.184911	0.186104	0.187045
234	0	-1572.137	-1566.262	-5.874949	0.00362908	0.203466	0.208389	0.213906	0.200354	0.200369	0.197746	0.197346	0.172567	0.32259
235	1	-1558.222	-1567.929	9.706955	0.139644	0.143189	0.143146	0.143587	0.14456	0.165866	0.16994	0.156154	0.156146	0.155915
236	0	-1551.012	-1565.811	14.79886	0.00477787	0.162217	0.164077	0.164414	0.150618	0.15293	0.15501	0.158727	0.168287	0.185261
237	1	-1565.098	-1569.21	4.112031	0.228744	0.231105	0.230936	0.231828	0.233247	0.234933	0.245609	0.252735	0.259083	0.262378
238	0	-1572.083	-1565.732	-6.35032	0.0208207	0.157916	0.155534	0.156305	0.146928	0.161178	0.178433	0.198415	0.105961	0.105254
239	1	-1554.822	-1569.111	14.28873	0.113556	0.113781	0.117527	0.116134	0.123527	0.179392	0.181259	0.173754	0.175493	0.172906
240	0	-1591.783	-1565.72	-26.06338	0.00842884	0.135827	0.130941	0.114898	0.113021	0.113813	0.115429	0.117342	0.127491	0.128245
241	1	-1571.837	-1570.728	-1.109257	0.154691	0.192622	0.191901	0.220373	0.223685	0.22466	0.227315	0.225691	0.221125	0.221466
242	0	-1547.276	-1565.272	17.99614	0.00696015	0.137765	0.138559	0.157689	0.156363	0.156323	0.156684	0.15615	0.159822	0.173659
243	1	-1575.79	-1567.013	-8.776889	0.10084	0.132909	0.120404	0.124543	0.164086	0.163074	0.163807	0.137577	0.138229	0.132682
244	0	-1572.513	-1564.698	-7.814895	0.00821679	0.204696	0.205147	0.214357	0.216405	0.21748	0.2172	0.216851	0.209484	0.214809
245	1	-1573.274	-1566.29	-6.983524	0.0838368	0.162875	0.168353	0.16918	0.182598	0.203541	0.206107	0.198894	0.212623	0.20327
246	0	-1589.577	-1571.237	-18.34057	0.0319368	0.0325239	0.0680456	0.0678796	0.0695369	0.0696002	0.055162	0.0549405	0.0557431	0.054807
247	1	-1599.934	-1565.03	-34.90432	0.0628501	0.146448	0.167371	0.13963	0.111148	0.0144535	0.0213152	0.02992	0.0314773	0.0323413
248	0	-1580.818	-1568.059	-12.75886	0.168519	0.166749	0.167492	0.167888	0.164285	0.15996	0.162752	0.186717	0.186405	0.187718
249	1	-1611.495	-1567.752	-43.7427	0.136899	0.117821	0.167868	0.156324	0.293368	3.0146e-05	2.37801e-05	2.3712e-05	2.19666e-05	2.02013e-05
250	0	-1568.466	-1566.054	-2.412403	0.109365	0.112847	0.11307	0.107861	0.108072	0.109017	0.11333	0.111057	0.104815	0.105384
251	1	-1577.892	-1571.116	-6.77672	0.136105	0.13635	0.137226	0.130053	0.118138	0.110809	0.118167	0.112736	0.0972188	0.106839
252	0	-1566.567	-1569.22	2.65278	0.173578	0.173593	0.173107	0.172799	0.17253	0.173175	0.166901	0.166252	0.161515	0.161515
253	1	-1567.165	-1570.101	2.936017	0.204662	0.20382	0.203629	0.217942	0.246421	0.214644	0.208556	0.251565	0.186306	0.149821
254	0	-1606.693	-1569.338	-37.35512	0.180362	0.179157	0.18383	0.0948869	0.111088	0.112195	0.116799	0.1128	0.10947	0.103663
255	1	-1571.943	-1567.522	-4.421612	0.115946	0.115904	0.14633	0.14608	0.146931	0.149353	0.155069	0.150765	0.159794	0.160532
256	0	-1558.075	-1566.13	8.054336	0.104455	0.209991	0.201755	0.201867	0.214496	0.210077	0.211516	0.228218	0.143756	0.143611
257	1	-1557.799	-1569.894	12.09493	0.122943	0.122664	0.125149	0.118711	0.118066	0.118024	0.111265	0.113961	0.157653	0.155726
258	0	-1526.802	-1569.33	42.52824	0.108563	0.141392	0.168249	0.166598	0.171879	0.158008	0.154794	0.211499	0.226982	0.23504
259	1	-1558.144	-1568.218	10.07373	0.207253	0.239083	0.243761	0.243115	0.238908	0.234039	0.232689	0.231899	0.229803	0.230205
260	0	-1537.133	-1565.457	28.32461	0.0826411	0.195017	0.196338	0.206409	0.205195	0.205536	0.205296	0.18646	0.18353	0.191849
261	1	-1552.965	-1567.983	15.01776	0.157694	0.157511	0.157661	0.15802	0.157956	0.15626	0.1524	0.166083	0.165755	0.162576
262	0	-1541.586	-1565.088	23.50108	0.0445767	0.20234	0.201933	0.198994	0.195479	0.205936	0.211848	0.212775	0.228753	0.228466
263	1	-1579.845	-1567.897	-11.94847	0.127696	0.127662	0.126381	0.124101	0.125039	0.11442	0.113734	0.106683	0.109551	0.108238
264	0	-1556.64	-1565.396	8.756656	0.0145228	0.18737	0.169322	0.167009	0.186966	0.188554	0.191905	0.159349	0.162429	0.161061
265	1	-1571.947	-1566.551	-5.396092	0.0903479	0.114268	0.121398	0.121438	0.118388	0.118377	0.11775	0.0841471	0.0869093	0.0866826
266	0	-1573.261	-1566.628	-6.633232	0.0170726	0.132016	0.179636	0.177567	0.167414	0.165672	0.160632	0.169667	0.00159592	0.00154336
267	1	-1575.882	-1569.955	-5.926792	0.116551	0.109809	0.111184	0.0926353	0.0931915	0.0922457	0.0906486	0.04921	0.0556486	0.0555651
268	0	-1564.439	-1566.739	2.300045	0.0549388	0.0735997	0.171422	0.180268	0.182092	0.208482	0.213912	0.12197	0.106962	0.0936425
269	1	-1560.728	-1569.025	8.296654	0.127138	0.127973	0.126281	0.12637	0.130396	0.130356	0.133329	0.13122	0.130497	0.129812
270	0	-1556.155	-1565.544	9.389345	0.0562233	0.183233	0.236349	0.236804	0.232104	0.229512	0.219595	0.221688	0.189663	0.239021
271	1	-1557.194	-1566.987	9.792103	0.0945636	0.102897	0.207716	0.207703	0.223348	0.221566	0.253691	0.257361	0.254094	0.254666
272	0	-1540.406	-1565.731	25.32451	0.125554	0.213225	0.215435	0.231983	0.232315	0.233566	0.249876	0.250681	0.247288	0.0633141
273	1	-1607.667	-1566.415	-41.25242	0.0361313	0.0971234	0.14685	0.153442	0.182285	0.15572	0.188051	0.174423	0.259495	0.304552
274	0	-1561.184	-1569.595	8.410672	0.16042	0.175882	0.191963	0.231288	0.21412	0.207096	0.189216	0.162756	0.241972	0.22137
275	1	-1608.559	-1570.533	-38.02667	0.0267693	0.00474107	0.00777919	0.00792818	0.00689532	0.00758807	0.0156111	0.0150004	0.0158456	0.0170995
276	0	-1581.419	-1567.878	-13.5415	0.153537	0.154049	0.175897	0.200749	0.22677	0.283266	0.247269	0.306946	0.0971528	0.0979387
277	1	-1602.33	-1564.507	-37.82328	0.0270236	0.151614	0.175587	0.224646	0.185555	0.156305	0.207852	0.180574	0.155507	0.0292259
278	0	-1584.323	-1566.712	-17.61153	0.101334	0.101364	0.0986942	0.104111	0.106197	0.101634	0.100366	0.101584	0.0996164	0.0966858
279	1	-1582.161	-1566.85	-15.31092	0.0731433	0.0744536	0.126832	0.123621	0.143287	0.240224	0.165772	0.155631	0.143079	0.143743
280	0	-1562.42	-1568.117	5.696838	0.172648	0.173974	0.174068	0.174296	0.173515	0.173992	0.171259	0.171774	0.171839	0.171958
281	1	-1590.366	-1566.061	-24.3051	0.103632	0.105731	0.105125	0.148901	0.168763	0.168779	0.167359	0.167522	0.171013	0.0250222
282	0	-1535.356	-1569.027	33.67111	0.124212	0.124109	0.124166	0.124186	0.124361	0.125358	0.124856	0.125506	0.125609	0.1255
283	1	-1584.092	-1566.124	-17.96807	0.0579802	0.156983	0.166777	0.166958	0.164246	0.164555	0.115427	0.115985	0.11495	0.115296
284	0	-1561.885	-1567.45	5.564422	0.0952012	0.0947056	0.0939972	0.094235	0.094238	0.096062	0.0950314	0.0887237	0.0892834	0.0893376
285	1	-1593.595	-1568.397	-25.19754	0.115655	0.113768	0.122391	0.120291	0.123046	0.210701	0.16996	0.172644	0.0977825	0.0985638
286	0	-1529.643	-1568.139	38.49617	0.0972474	0.0972565	0.0973152	0.0973242	0.097239	0.0970953	0.0971109	0.0970962	0.0971054	0.0973559
287	1	-1578.698	-1567.789	-10.90902	0.072105	0.128916	0.126868	0.168334	0.163104	0.167686	0.158217	0.193325	0.19382	0.187504
288	0	-1550.793	-1566.547	15.75404	0.0876133	0.0875563	0.0874857	0.0875719	0.0875276	0.0875285	0.0875728	0.0876654	0.0875618	0.0874706
289	1	-1569.363	-1566.092	-3.27121	0.036421	0.158579	0.145675	0.139283	0.17314	0.170496	0.17101	0.169317	0.164859	0.159266
290	0	-1539.566	-1569.861	30.29456	0.0611432	0.0611455	0.0611488	0.0611754	0.0611787	0.0611787	0.0611574	0.0611565	0.0611525	0.0612257
291	1	-1569.74	-1565.394	-4.346123	0.0594214	0.21211	0.221261	0.223359	0.221368	0.221805	0.209173	0.172141	0.197409	0.236036
292	0	-1536.959	-1566.404	29.44528	0.133174	0.133333	0.130181	0.129867	0.130006	0.130673	0.130692	0.130954	0.130891	0.130859
293	1	-1587.288	-1564.98	-22.3082	0.0494249	0.120116	0.132853	0.135402	0.134393	0.126452	0.127049	0.10181	0.106106	0.0617986
294	0	-1559.577	-1567.728	8.151793	0.0405929	0.0406453	0.162285	0.16158	0.161603	0.162167	0.16134	0.158281	0.157948	0.15888
295	1	-1591.211	-1566.489	-24.7215	0.0310526	0.165111	0.148959	0.148162	0.162003	0.155884	0.108135	0.108365	0.127121	0.111508
296	0	-1559.095	-1565.329	6.233515	0.0364543	0.184883	0.185262	0.185489	0.184154	0.185382	0.184361	0.184653	0.182513	0.182991
297	1	-1553.4	-1566.821	13.42153	0.0401027	0.209932	0.198973	0.197811	0.196418	0.193157	0.191648	0.193367	0.255003	0.238951
298	0	-1567.951	-1565.991	-1.959447	0.0436542	0.196058	0.174355	0.17245	0.167381	0.166821	0.166875	0.168399	0.168586	0.168004
299	1	-1588.727	-1565.65	-23.07741	0.0702746	0.228936	0.180737	0.17932	0.184752	0.192128	0.206078	0.218201	0.230269	0.203609
300	0	-1588.377	-1569.303	-19.07462	0.0283346	0.027611	0.14733	0.146617	0.146892	0.156616	0.156907	0.152831	0.134075	0.131882
301	1	-1579.726	-1567.042	-12.68354	0.0515229	0.0513372	0.0371082	0.0458302	0.0481759	0.0493577	0.051807	0.0500135	0.0543301	0.0554903
302	0	-1579.454	-1567.594	-11.86043	0.0672032	0.0788036	0.0827032	0.219517	0.218771	0.214525	0.223781	0.207023	0.206799	0.20435
303	1	-1566.268	-1568.283	2.014762	0.103111	0.103773	0.10181	0.101793	0.135006	0.134849	0.135665	0.134463	0.133936	0.150298
304	0	-1563.508	-1565.47	1.96118	0.0532507	0.167232	0.168429	0.183035	0.183505	0.18452	0.184345	0.188311	0.17389	0.17578
305	1	-1563.045	-1569.612	6.566994	0.180286	0.179375	0.184465	0.197027	0.197223	0.196989	0.197076	0.185318	0.187072	0.194655
306	0	-1569.665	-1568.437	-1.228307	0.126837	0.227013	0.23868	0.270971	0.251647	0.206324	0.207248	0.209528	0.206378	0.142875
307	1	-1566.683	-1569.582	2.898765	0.158568	0.16501	0.165765	0.166115	0.166881	0.168829	0.194634	0.197491	0.196551	0.199172
308	0	-1580.186	-1570.808	-9.37804	0.114212	0.121333	0.112687	0.11396	0.153378	0.155742	0.142756	0.152255	0.140792	0.134718
309	1	-1585.695	-1568.875	-16.82076	0.0831284	0.0984877	0.108464	0.107142	0.105566	0.088835	0.0888699	0.0856801	0.0879145	0.089063
310	0	-1573.988	-1567.825	-6.163454	0.160781	0.160102	0.211715	0.214451	0.216876	0.217328	0.198147	0.0441075	0.0372888	0.0332809
311	1	-1562.344	-1568.64	6.295326	0.0662577	0.0665966	0.0662983	0.0661903	0.0662644	0.0660056	0.0623777	0.0618703	0.0626511	0.0616678
312	0	-1568.62	-1566.103	-2.517657	0.0623466	0.076219	0.0763244	0.0717846	0.0799138	0.0810824	0.0810869	0.0835531	0.082032	0.0810019
313	1	-1587.14	-1569.521	-17.61922	0.00686725	0.00558591	0.00556866	0.00729431	0.00728971	0.0079625	0.00847686	0.00801972	0.00785684	0.00805109
314	0	-1579.328	-1565.548	-13.7798	0.0750276	0.211202	0.192822	0.236864	0.239528	0.232948	0.237066	0.232058	0.274685	0.274218
315	1	-1593.79	-1568.626	-25.16426	0.00254123	0.00264713	0.0026448	0.00260928	0.00427529	0.00527719	0.000408992	0.000410362	0.000397498	0.000440344
316	0	-1579.155	-1568.069	-11.08581	0.0351481	0.0655469	0.0960601	0.0927654	0.107313	0.107533	0.104039	0.103349	0.10315	0.103702
317	1	-1610.459	-1567.025	-43.43435	0.0151364	0.0151675	0.0154386	0.0185325	0.0183311	0.0187077	0.00339541	0.00379139	0.00387928	0.00401918
318	0	-1582.024	-1566.017	-16.00657	0.0798464	0.16706	0.180731	0.189226	0.189718	0.216163	0.200777	0.221585	0.211752	0.209539
319	1	-1588.337	-1567.723	-20.61367	0.0562259	0.0550951	0.0560217	0.0648771	0.0673803	0.0683598	0.0697156	0.071539	0.0721025	0.070325
320	0	-1586.761	-1566.206	-20.55562	0.0694139	0.162073	0.276865	0.211127	0.222581	0.227669	0.220631	0.23881	0.224078	0.260548
321	1	-1553.016	-1569.797	16.78052	0.184179	0.186016	0.185763	0.21414	0.212383	0.213292	0.213345	0.215968	0.223004	0.223111
322	0	-1583.311	-1566.55	-16.76091	0.0770446	0.148737	0.1591	0.149355	0.137535	0.114056	0.0551294	0.0543898	0.0577423	0.0539614
323	1	-1588.765	-1567.388	-21.37698	0.101847	0.10416	0.107824	0.129321	0.120975	0.121976	0.116946	0.0615045	0.0642043	0.0641777
324	0	-1568.999	-1565.86	-3.139227	0.096053	0.249842	0.230807	0.266892	0.255289	0.238779	0.242769	0.19328	0.231698	0.247911
325	1	-1573.061	-1573.51	0.4488168	0.112376	0.112298	0.111227	0.112301	0.112126	0.112102	0.112734	0.112036	0.112029	0.11437
326	0	-1563.141	-1569.038	5.896771	0.130121	0.148363	0.188131	0.175984	0.176324	0.17635	0.177938	0.18211	0.182588	0.0675331
327	1	-1570.323	-1566.926	-3.397374	0.0738448	0.112449	0.112769	0.112188	0.114116	0.113487	0.111151	0.110685	0.11054	0.102809
328	0	-1565.355	-1569.826	4.471607	0.13304	0.166299	0.168327	0.15808	0.154988	0.155056	0.217137	0.21664	0.241756	0.218902
329	1	-1565.246	-1569.102	3.856233	0.142453	0.142597	0.141998	0.125304	0.12532	0.124947	0.124775	0.120979	0.121156	0.121273
330	0	-1579.983	-1571.895	-8.088009	0.0525056	0.0502204	0.0503012	0.0486699	0.0484165	0.0490566	0.0492087	0.0487118	0.0487735	0.0487495
331	1	-1568.958	-1567.966	-0.9925608	0.148313	0.151867	0.15003	0.148505	0.147129	0.148908	0.150872	0.151087	0.163645	0.166563
332	0	-1581.716	-1566.344	-15.3724	0.00999947	0.00993427	0.0100183	0.00999239	0.00996599	0.0099199	0.009922	0.00990163	0.00905798	0.00904742
333	1	-1589.478	-1566.957	-22.52063	0.0722422	0.0722386	0.072586	0.0676737	0.0739161	0.0696948	0.0697433	0.0684204	0.0681711	0.0675917
334	0	-1596.946	-1569.39	-27.5555	0.00637221	0.00638762	0.00581026	0.00573754	0.0057989	0.00589685	0.0076843	0.00789698	0.00787514	0.00783866
335	1	-1626.491	-1572.333	-54.1576	0.0250369	0.00675669	0.00665105	0.00966121	0.01081	0.0109007	0.0109948	0.011345	0.00611898	0.00746968
336	0	-1603.612	-1567.062	-36.5504	0.0131406	0.0125331	0.0198186	0.0211463	0.0219182	0.0220012	0.0313769	0.0334136	0.0406736	0.0396989
337	1	-1611.771	-1567.862	-43.90919	0.00763363	0.00695197	0.00704547	0.00740369	0.00718548	0.00464067	0.0033277	0.00303382	0.00289432	0.000156597
338	0	-1573.815	-1571.061	-2.753812	0.00304625	0.0030506	0.00304469	0.00305391	0.0030225	0.00302911	0.00302531	0.00305799	0.00292335	0.00290289
339	1	-1603.841	-1566.853	-36.9875	0.0199508	0.203114	0.212009	0.162675	0.169735	0.170248	0.148896	0.00256569	0.00613097	0.00557086
340	0	-1604.663	-1571.564	-33.09896	0.00212889	0.00177479	0.00151295	0.00151507	0.00150709	0.00152442	0.000241902	0.000241907	0.000243763	0.000242281
341	1	-1604.026	-1567.552	-36.47376	0.0226931	0.149999	0.123793	0.163363	0.183181	0.253376	0.0222138	0.0222696	0.0126406	0.0339793
342	0	-1613.481	-1567.723	-45.75789	0.00334955	0.00341598	0.00370908	0.00260832	0.00227398	0.0072623	0.0074658	0.00974122	0.0101011	0.00996768
343	1	-1602.7	-1568.064	-34.63606	0.0127439	0.030223	0.0299599	0.0324757	0.0316946	0.0306196	0.0360834	0.0486984	0.0470807	0.0478074
344	0	-1620.224	-1571.347	-48.87691	0.00623509	0.00763585	0.179086	0.144865	0.130914	0.154876	0.147873	0.129378	0.108483	0.108944
345	1	-1592.801	-1565.91	-26.89105	0.0464283	0.045758	0.0423114	0.0417047	0.0417555	0.0392847	0.0406461	0.0444729	0.0446391	0.0437858
346	0	-1602.545	-1565.567	-36.97801	0.00450368	0.172356	0.174167	0.130562	0.0628584	0.0714067	0.075466	0.0836985	0.0523656	0.0587777
347	1	-1600.858	-1571.913	-28.94518	0.114692	0.112212	0.112147	0.15923	0.168093	0.160536	0.128914	0.396921	0.435985	0.496575
348	0	-1606.686	-1567.523	-39.16314	0.00241959	0.0788488	0.0788068	0.075816	0.0732907	0.0567722	0.00722556	0.00671125	0.00741167	0.00734806
349	1	-1589.354	-1568.037	-21.31753	0.0877072	0.124384	0.13905	0.229326	0.223281	0.209143	0.22086	0.26053	0.259795	0.259475
350	0	-1594.257	-1567.548	-26.70982	0.00101433	0.0921567	0.0920367	0.100441	0.0996383	0.0617348	0.0990994	0.0839046	0.0850882	0.0853173
351	1	-1558.375	-1567.066	8.690596	0.107418	0.130704	0.16893	0.208178	0.209247	0.200458	0.204385	0.152677	0.144105	0.113018
