Iteration	Replicate_ID	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
8772	0	-1595.647	-1566.494	-29.15269	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8773	1	-1599.059	-1567.229	-31.83046	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8774	0	-1598.147	-1565.532	-32.61508	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8775	1	-1588.181	-1567.956	-20.22403	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8776	0	-1617.679	-1568.129	-49.55021	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8777	1	-1563.283	-1567.433	4.149975	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8778	0	-1583.993	-1565.649	-18.34462	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8779	1	-1589.489	-1566.693	-22.79558	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8780	0	-1602.858	-1565.156	-37.70199	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8781	1	-1601.662	-1567.633	-34.02899	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8782	0	-1578.166	-1566.227	-11.93879	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8783	1	-1571.062	-1565.366	-5.695538	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8784	0	-1601.168	-1565.738	-35.43018	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8785	1	-1574.187	-1569.287	-4.899362	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8786	0	-1599.789	-1566.801	-32.98832	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8787	1	-1578.743	-1566.558	-12.18481	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8788	0	-1568.528	-1569.58	1.05242	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8789	1	-1578.183	-1567.284	-10.89895	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8790	0	-1540.935	-1570.438	29.50328	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8791	1	-1577.831	-1564.722	-13.10956	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8792	0	-1593.447	-1568.271	-25.17648	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8793	1	-1580.109	-1565.471	-14.63814	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8794	0	-1582.303	-1567.855	-14.44874	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8795	1	-1599.156	-1568.637	-30.51914	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8796	0	-1571.289	-1569.906	-1.383681	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8797	1	-1590.524	-1566.636	-23.88792	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8798	0	-1556.215	-1569.215	12.99961	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8799	1	-1608.403	-1571.442	-36.96112	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8800	0	-1597.499	-1568.327	-29.17186	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8801	1	-1583.774	-1569.824	-13.95031	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8802	0	-1529.702	-1567.499	37.79713	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8803	1	-1585.775	-1571.316	-14.45881	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8804	0	-1554.656	-1569.44	14.78416	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8805	1	-1579.38	-1567.392	-11.98795	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8806	0	-1549.836	-1568.078	18.24156	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8807	1	-1586.151	-1567.426	-18.72522	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8808	0	-1597.191	-1567.153	-30.038	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8809	1	-1559.342	-1568.801	9.458889	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8810	0	-1576.579	-1568.336	-8.242509	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8811	1	-1566.219	-1568.384	2.165312	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8812	0	-1568.373	-1568.5	0.1271949	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8813	1	-1543.837	-1569.732	25.89515	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8814	0	-1565.691	-1566.935	1.243675	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8815	1	-1595.429	-1569.598	-25.83095	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8816	0	-1580.359	-1567.591	-12.76771	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8817	1	-1568.352	-1570.353	2.001522	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8818	0	-1568.769	-1568.163	-0.6060329	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8819	1	-1580.614	-1565.497	-15.11731	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8820	0	-1574.087	-1571.204	-2.882988	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8821	1	-1589.839	-1566.134	-23.70468	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8822	0	-1582.675	-1567.166	-15.50906	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8823	1	-1609.711	-1570.046	-39.66493	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8824	0	-1583.803	-1570.477	-13.32613	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8825	1	-1605.872	-1567.664	-38.20828	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8826	0	-1574.427	-1568.136	-6.290701	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8827	1	-1588.178	-1569.606	-18.572	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8828	0	-1565.321	-1568.238	2.916978	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8829	1	-1556.79	-1567.35	10.56034	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8830	0	-1536.494	-1568.501	32.00675	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8831	1	-1581.068	-1567.327	-13.74101	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8832	0	-1585.272	-1569.837	-15.43477	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8833	1	-1558.042	-1567.678	9.636488	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8834	0	-1589.128	-1567.972	-21.15615	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8835	1	-1530.834	-1569.108	38.27461	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8836	0	-1597.959	-1566.873	-31.08597	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8837	1	-1557.909	-1567.142	9.232499	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8838	0	-1571.212	-1568.03	-3.181918	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8839	1	-1562.01	-1567.972	5.961511	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8840	0	-1555.393	-1568.258	12.86506	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8841	1	-1576.069	-1568.613	-7.455478	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8842	0	-1560.433	-1570.131	9.698183	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8843	1	-1584.66	-1570.219	-14.44104	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8844	0	-1544.758	-1567.419	22.66106	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8845	1	-1587.826	-1566.88	-20.94524	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8846	0	-1522.535	-1568.196	45.66128	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8847	1	-1610.066	-1566.702	-43.3637	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8848	0	-1527.273	-1568.686	41.41248	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8849	1	-1609.546	-1566.552	-42.99423	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8850	0	-1566.701	-1570.557	3.856392	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8851	1	-1591.715	-1567.667	-24.04888	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8852	0	-1600.981	-1569.208	-31.77271	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8853	1	-1603.069	-1568.457	-34.61153	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8854	0	-1592.697	-1571.513	-21.18403	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8855	1	-1592.707	-1567.893	-24.81378	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8856	0	-1576.091	-1569.644	-6.446903	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8857	1	-1612.313	-1569.722	-42.59056	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8858	0	-1557.271	-1568.56	11.28972	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8859	1	-1594.874	-1566.232	-28.64206	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8860	0	-1583.301	-1568.019	-15.28176	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8861	1	-1593.889	-1566.081	-27.80753	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8862	0	-1560.884	-1570.133	9.248953	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8863	1	-1607.866	-1567.817	-40.04977	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8864	0	-1573.24	-1569.296	-3.944735	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8865	1	-1601.95	-1567.821	-34.12887	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8866	0	-1577.699	-1567.609	-10.08923	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8867	1	-1583.447	-1567.503	-15.94366	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8868	0	-1559.102	-1568.323	9.221197	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8869	1	-1603.717	-1569.838	-33.87928	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8870	0	-1581.728	-1567.817	-13.91067	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8871	1	-1612.206	-1568.003	-44.20382	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8872	0	-1539.641	-1568.879	29.23809	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8873	1	-1609.57	-1567.244	-42.32526	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8874	0	-1553.724	-1567.748	14.02399	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8875	1	-1595.862	-1568.482	-27.37992	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8876	0	-1540.898	-1565.795	24.89748	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8877	1	-1597.905	-1567.377	-30.52846	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8878	0	-1563.374	-1567.212	3.837945	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8879	1	-1602.496	-1572.097	-30.39947	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8880	0	-1561.809	-1567.738	5.929244	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8881	1	-1604.587	-1569.005	-35.58268	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8882	0	-1563.717	-1566.855	3.138692	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8883	1	-1608.722	-1568.859	-39.86339	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8884	0	-1592.783	-1566.789	-25.99441	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8885	1	-1569.476	-1567.436	-2.040543	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8886	0	-1579.442	-1568.658	-10.78398	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8887	1	-1592.957	-1569.483	-23.47398	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8888	0	-1592.37	-1566.687	-25.6831	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8889	1	-1573.859	-1571.974	-1.885047	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8890	0	-1575.352	-1566.765	-8.587867	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8891	1	-1598.342	-1568.502	-29.8405	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8892	0	-1577.947	-1565.862	-12.08529	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8893	1	-1587.816	-1567.05	-20.76596	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8894	0	-1561.791	-1568.67	6.878382	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8895	1	-1578.381	-1566.967	-11.41354	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8896	0	-1560.623	-1566.306	5.683108	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8897	1	-1574.074	-1566.696	-7.37763	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8898	0	-1586.957	-1570.395	-16.5612	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8899	1	-1579.674	-1567.039	-12.63461	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8900	0	-1586.894	-1569.492	-17.40192	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8901	1	-1587.147	-1564.605	-22.54235	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8902	0	-1559.629	-1567.828	8.198565	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8903	1	-1599.324	-1568.419	-30.90458	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8904	0	-1574.69	-1567.773	-6.917234	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8905	1	-1546.448	-1567.562	21.11361	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8906	0	-1570.229	-1568.5	-1.729017	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8907	1	-1571.71	-1569.629	-2.081072	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8908	0	-1601.745	-1568.201	-33.5444	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8909	1	-1560.235	-1564.885	4.650127	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8910	0	-1594.297	-1569.089	-25.20746	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8911	1	-1583.835	-1565.204	-18.6307	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8912	0	-1617.223	-1569.117	-48.10605	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8913	1	-1561.931	-1566.316	4.3855	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8914	0	-1619.296	-1567.811	-51.48484	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8915	1	-1573.195	-1566.9	-6.294305	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8916	0	-1583.649	-1569.321	-14.32806	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8917	1	-1571.246	-1567.141	-4.105331	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8918	0	-1593.496	-1569.298	-24.1979	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8919	1	-1555.03	-1565.563	10.53346	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8920	0	-1576.658	-1571.008	-5.650056	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8921	1	-1548.745	-1565.717	16.97218	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8922	0	-1601.208	-1566.125	-35.08375	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8923	1	-1558.103	-1567.807	9.703491	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8924	0	-1611.014	-1569.071	-41.94308	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8925	1	-1558.342	-1566.995	8.653163	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8926	0	-1580.657	-1566.39	-14.26728	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8927	1	-1569.194	-1566.712	-2.482741	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8928	0	-1587.773	-1565.562	-22.21056	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8929	1	-1597.176	-1566.583	-30.59254	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8930	0	-1577.503	-1566.456	-11.0466	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8931	1	-1569.3	-1567.451	-1.848678	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8932	0	-1596.47	-1566.276	-30.19439	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8933	1	-1605.463	-1566.748	-38.71554	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8934	0	-1554.771	-1568.01	13.23869	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8935	1	-1602.564	-1566.911	-35.65323	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8936	0	-1548.867	-1566.478	17.61135	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8937	1	-1563.426	-1567.111	3.684729	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8938	0	-1588.09	-1566.07	-22.01998	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8939	1	-1566.733	-1565.59	-1.142576	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8940	0	-1582.564	-1567.554	-15.01038	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8941	1	-1574.278	-1564.493	-9.784161	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8942	0	-1576.308	-1564.093	-12.21521	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8943	1	-1567.023	-1566.401	-0.6215546	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8944	0	-1574.723	-1566.043	-8.679842	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8945	1	-1585.829	-1566.364	-19.4647	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8946	0	-1534.403	-1565.295	30.89191	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8947	1	-1595.43	-1566.338	-29.09253	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8948	0	-1577.119	-1565.566	-11.55236	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8949	1	-1612.023	-1569.073	-42.95026	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8950	0	-1554.179	-1565.393	11.21395	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8951	1	-1622.126	-1567.533	-54.59226	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8952	0	-1556.469	-1565.575	9.106344	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8953	1	-1581.105	-1566.127	-14.97822	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8954	0	-1560.897	-1567.358	6.461622	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8955	1	-1591.967	-1568.109	-23.85809	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8956	0	-1570.307	-1566.174	-4.132807	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8957	1	-1564.024	-1565.285	1.261518	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8958	0	-1584.918	-1565.606	-19.31124	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8959	1	-1603.694	-1567.224	-36.46943	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8960	0	-1574.877	-1564.76	-10.11788	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8961	1	-1566.592	-1564.926	-1.665214	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8962	0	-1599.544	-1566.69	-32.85455	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8963	1	-1570.909	-1565.259	-5.649258	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8964	0	-1601.956	-1563.953	-38.00345	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8965	1	-1579.375	-1567.171	-12.20407	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8966	0	-1596.163	-1567.323	-28.83992	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8967	1	-1601.337	-1565.414	-35.92239	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8968	0	-1603.534	-1565.606	-37.92766	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8969	1	-1588.494	-1568.544	-19.95014	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8970	0	-1583.165	-1566.886	-16.27874	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8971	1	-1593.862	-1565.71	-28.1527	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8972	0	-1583.733	-1565.816	-17.91699	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8973	1	-1551.12	-1565.497	14.37751	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8974	0	-1584.873	-1568.05	-16.82247	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8975	1	-1559.751	-1566.006	6.25432	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8976	0	-1602.857	-1565.927	-36.92971	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8977	1	-1556.814	-1565.391	8.576524	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8978	0	-1574.458	-1568.525	-5.933046	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
8979	1	-1584.138	-1566.904	-17.23431	6.50917	13.0183	19.5275	26.0367	32.5458	39.055	45.5642	52.0733	58.5825
