Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rate_multiplier[5]	branch_rate_multiplier[6]	branch_rate_multiplier[7]	branch_rate_multiplier[8]	branch_rate_multiplier[9]	branch_rate_multiplier[10]	branch_rate_multiplier[11]	branch_rate_multiplier[12]	branch_rate_multiplier[13]	branch_rate_multiplier[14]	branch_rate_multiplier[15]	branch_rate_multiplier[16]	branch_rate_multiplier[17]	branch_rate_multiplier[18]	branch_rate_multiplier[19]	branch_rate_multiplier[20]	branch_rate_multiplier[21]	branch_rate_multiplier[22]	branch_rate_multiplier[23]	branch_rate_multiplier[24]	branch_rate_multiplier[25]	branch_rate_multiplier[26]	branch_rate_multiplier[27]	branch_rate_multiplier[28]	branch_rate_multiplier[29]	branch_rate_multiplier[30]	branch_rate_multiplier[31]	branch_rate_multiplier[32]	branch_rate_multiplier[33]	branch_rate_multiplier[34]	branch_rate_multiplier[35]	branch_rate_multiplier[36]	branch_rate_multiplier[37]	branch_rate_multiplier[38]	branch_rate_multiplier[39]	branch_rate_multiplier[40]	branch_rate_multiplier[41]	branch_rate_multiplier[42]	branch_rate_multiplier[43]	branch_rate_multiplier[44]	branch_rate_multiplier[45]	branch_rate_multiplier[46]	branch_rate_multiplier[47]	branch_rate_multiplier[48]	branch_rate_multiplier[49]	branch_rate_multiplier[50]	branch_rate_multiplier[51]	branch_rate_multiplier[52]	branch_rate_multiplier[53]	branch_rate_multiplier[54]	branch_rate_multiplier[55]	branch_rate_multiplier[56]	branch_rate_multiplier[57]	branch_rate_multiplier[58]	branch_rate_multiplier[59]	branch_rate_multiplier[60]	branch_rate_multiplier[61]	branch_rate_multiplier[62]	branch_rate_multiplier[63]	branch_rate_multiplier[64]	branch_rate_multiplier[65]	branch_rate_multiplier[66]	branch_rate_multiplier[67]	branch_rate_multiplier[68]	branch_rate_multiplier[69]	branch_rate_multiplier[70]	branch_rate_multiplier[71]	branch_rate_multiplier[72]	branch_rate_multiplier[73]	branch_rate_multiplier[74]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	clado_event_probs[1]	clado_event_probs[2]	death	distance_scale	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	ingroup_older_island[4]	ingroup_older_island[5]	kappa	p_allopatry	p_sympatry	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
6800	-2234.76	-2019.84	-214.92	0.2951907	0.206497	0.235926	0.266739	0.290837	1.072047	1.44546	1.79467	1.68118	0.27824	0.387308	1.03965	0.125775	0.194602	0.817471	0.0310924	0.354978	0.28482	0.598487	1.27089	1.29389	0.313911	0.18083	0.793633	0.575315	0.147537	0.962909	6.17947	0.425652	0.288295	0.808683	3.75273	0.541567	1.74028	0.206932	1.00559	1.02647	0.171294	0.65669	0.612374	0.292865	0.344547	0.241501	2.70489	0.291012	0.339956	1.32591	1.01608	0.234709	0.764544	0.859897	0.248963	1.30785	0.550161	4.35031	8.18259	1.04113	0.210646	0.557628	0.0676211	0.309717	2.34664	3.69803	0.487183	2.07001	1.27303	0.768531	0.707593	0.915887	0.768072	0.601844	1.46662	0.213599	0.19288	1.31441	0.824089	1.8566	9.16985	0.425755	0.762559	0.00710333	0.00881944	0.00826173	0.00136734	0.00190333	0.00510909	0.000618088	0.000956324	0.00401725	0.000152796	0.00174445	0.00139968	0.00294111	0.00624546	0.00635852	0.00154264	0.000888643	0.00390011	0.00282724	0.000725033	0.00473197	0.0303674	0.00209176	0.00141676	0.00397407	0.0184419	0.00266139	0.00855215	0.00101691	0.0049417	0.00504432	0.000841779	0.00322714	0.00300936	0.00143921	0.00169319	0.00118679	0.0132925	0.0014301	0.00167063	0.00651583	0.00499327	0.00115342	0.00375716	0.00422575	0.00122347	0.00642712	0.00270363	0.0213785	0.0402113	0.00511639	0.00103516	0.00274032	0.000332307	0.00152203	0.011532	0.018173	0.00239414	0.0101725	0.006256	0.00377675	0.00347729	0.00450089	0.00377449	0.00295761	0.00720735	0.00104968	0.00094786	0.00645933	0.00404978	0.0091238	0.0450629	0.00209227	0.0037474	0.838753	0.161247	0.2015288	0.002464115	5.12364	2.27591	1.62831	0.696461	0	3.071493	2.470137	0	1	1	1	1	4.101326	0.1612471	0.8387529	0.3656566	0.004914248	3.941335	0.00491331	0.100759	0.587637	3.30669
6900	-2207.33	-2005.55	-201.773	0.3761816	0.223955	0.229823	0.258117	0.288105	0.7042431	2.38443	2.81193	3.95841	0.859739	0.270653	0.835617	0.336329	0.398168	0.950402	1.149	1.16428	0.031749	0.163503	0.143247	0.146557	0.115437	0.399919	0.307622	5.61062	0.283615	0.68782	1.13602	0.544366	0.159468	0.293498	0.566085	0.687109	1.77399	0.33997	1.1405	0.558729	0.606893	0.0517865	0.809096	0.196714	0.218663	0.504962	1.11596	0.740752	0.632104	0.842444	0.322319	0.458322	0.799403	0.247468	0.318175	2.00336	1.55118	1.86623	2.59904	0.830058	0.922104	0.669114	1.5066	0.222676	0.55439	0.148583	0.142318	1.63978	0.0790426	1.82017	0.19851	0.466377	1.25013	0.353984	0.318372	0.11099	0.66295	0.202107	1.52306	2.40183	1.4078	1.0235	1.70755	0.0135798	0.0160145	0.022544	0.00489639	0.00154142	0.00475902	0.00191547	0.00226765	0.00541274	0.00654381	0.00663082	0.000180817	0.000931184	0.000815823	0.00083467	0.000657437	0.00227762	0.00175197	0.0319536	0.00161525	0.00391728	0.00646989	0.00310028	0.000908206	0.00167153	0.00322397	0.00391323	0.0101032	0.0019362	0.0064954	0.00318208	0.00345638	0.000294935	0.00460797	0.00112033	0.00124533	0.00287587	0.00635564	0.00421874	0.00359996	0.0047979	0.00183567	0.00261024	0.00455277	0.00140938	0.00181207	0.0114096	0.00883428	0.0106285	0.0148021	0.00472735	0.00525157	0.00381074	0.00858042	0.00126819	0.00315737	0.00084621	0.000810528	0.00933891	0.000450164	0.0103663	0.00113056	0.00265611	0.00711977	0.00201601	0.0018132	0.000632114	0.00377564	0.00115104	0.00867412	0.0136789	0.0080177	0.00582902	0.00972488	0.849219	0.150781	0.08796195	0.001823303	5.11848	2.93742	1.49245	0.687642	0	3.099326	3.348364	0	1	1	1	1	3.904671	0.1507813	0.8492187	0.3252389	0.005695209	4.58029	0.0134335	0.163752	0.704164	3.11865
7000	-2228.5	-2008.98	-219.527	0.3658063	0.187871	0.271374	0.257122	0.283633	0.7580432	5.21228	2.48596	2.02581	0.431341	0.729129	0.284752	1.85607	0.308203	1.49322	0.30122	2.69829	0.0998182	0.207131	0.123507	0.951959	1.60673	0.397389	0.0564879	0.445457	0.455153	0.375932	0.912377	1.55217	1.49743	0.661464	5.01934	0.862363	0.464718	0.117955	0.949247	0.27005	0.152136	0.279319	0.190958	1.34261	18.6559	1.03151	1.11832	0.200495	0.386542	0.988377	0.34378	0.770454	1.00984	0.24849	1.45998	2.27676	0.554484	1.74892	1.70361	0.595962	0.22993	0.479733	2.02003	0.443559	0.274662	1.77619	1.53059	1.41524	0.471912	0.655162	0.522789	0.519665	0.683984	0.405533	1.83237	0.889684	0.622515	0.0859297	0.945904	1.44148	0.478126	1.87003	1.85624	0.0224983	0.0107304	0.00874421	0.00186184	0.00314721	0.0012291	0.00801153	0.00133033	0.00644534	0.00130019	0.0116469	0.000430855	0.00089406	0.000533107	0.00410903	0.00693529	0.00171529	0.000243824	0.00192277	0.00196462	0.00162267	0.00393818	0.00669979	0.0064635	0.00285514	0.0216655	0.0037223	0.00200591	0.000509141	0.00409733	0.00116564	0.000656682	0.00120565	0.000824252	0.00579522	0.0805265	0.00445243	0.00482714	0.000865418	0.00166847	0.00426623	0.00148389	0.00332559	0.00435886	0.00107258	0.00630186	0.00982742	0.00239337	0.00754904	0.00735347	0.00257241	0.000992469	0.00207072	0.00871925	0.00191458	0.00118555	0.00766676	0.00660662	0.00610874	0.00203696	0.00282794	0.00225657	0.00224308	0.00295235	0.00175044	0.00790924	0.00384023	0.00268703	0.000370907	0.0040829	0.00622198	0.00206378	0.00807178	0.00801227	0.222772	0.777228	0.002020389	0.00113892	5.13592	3.65117	1.79322	0.61474	0	1.707442	3.699923	0	1	1	1	1	4.705498	0.7772282	0.2227718	0.2178683	0.004316399	6.950052	0.0121062	0.155791	0.69146	3.14064
7100	-2210.5	-2016.24	-194.252	0.5553243	0.20637	0.247103	0.232879	0.313648	0.8839238	5.97582	2.1562	2.76649	0.313481	0.192459	0.357846	0.0545585	1.13308	0.862547	1.87527	1.38834	0.735234	0.126295	0.178706	0.125704	5.62227	1.63208	0.188996	0.415217	0.665875	0.880011	0.574979	0.271542	0.311809	0.204308	0.501737	1.10065	0.491236	0.0796569	0.0270208	0.678639	0.509973	0.222179	0.632672	0.59224	0.854325	1.24866	2.44672	0.301227	0.501634	0.348516	0.110187	0.140937	0.198129	0.48835	0.168375	1.26515	0.524632	2.27518	3.38582	1.74659	1.42232	0.513834	0.362105	0.957376	0.12319	0.374076	0.346134	1.02419	0.267065	0.219677	0.274817	0.352577	0.34822	0.409801	1.00223	0.102061	1.04017	0.495219	0.764119	0.977501	0.48649	1.45141	1.00926	0.0318794	0.0115028	0.0147585	0.00167234	0.00102672	0.00190901	0.000291055	0.00604467	0.00460146	0.0100041	0.00740641	0.00392228	0.000673751	0.000953347	0.000670598	0.0299933	0.00870668	0.00100824	0.00221507	0.00355226	0.00469462	0.00306736	0.0014486	0.00166341	0.00108993	0.00267663	0.00587169	0.00262061	0.000424948	0.000144149	0.00362036	0.00272057	0.00118526	0.00337513	0.00315944	0.00455759	0.00666124	0.0130526	0.00160696	0.00267608	0.00185924	0.000587817	0.000751863	0.00105696	0.00260522	0.000898233	0.00674926	0.00279877	0.0121375	0.0180624	0.0093176	0.0075877	0.00274116	0.00193173	0.00510734	0.000657185	0.0019956	0.00184653	0.00546377	0.00142472	0.00117192	0.00146608	0.0018809	0.00185766	0.00218618	0.00534662	0.00054447	0.005549	0.00264186	0.00407637	0.00521471	0.00259529	0.00774289	0.00538415	0.324004	0.675996	2.28944e-05	0.0007584399	5.10442	2.81169	1.53518	0.683671	0	1.046523	3.721807	0	1	1	1	1	3.433769	0.6759957	0.3240043	0.1226457	0.005334729	5.893971	0.044045	0.286507	0.856695	2.81275
7200	-2211.72	-1998.43	-213.287	0.3594241	0.207149	0.238397	0.262109	0.292345	0.7959479	4.68224	0.568901	3.21772	0.960285	1.15105	0.784377	0.666133	0.643642	0.607058	1.60879	1.49841	1.63799	1.44586	0.404905	0.767027	0.299074	1.00269	0.247427	2.64931	1.47121	0.205252	0.775763	0.310026	0.783233	0.210714	1.01285	0.529174	1.27368	0.713237	0.448899	0.20129	0.284928	0.107006	0.212931	0.0978075	1.10009	1.01248	0.255388	0.580322	0.120751	3.35943	0.266827	0.44195	1.65174	0.44502	0.169485	2.46128	0.644494	1.80244	4.81337	1.237	1.48859	0.54758	1.23763	0.224339	0.0891593	0.249344	0.322676	0.877471	0.315713	0.680144	2.44513	0.473185	0.348822	0.186792	4.2531	0.317567	0.459582	4.59961	2.722	0.464121	2.85087	0.722244	5.01842	0.024909	0.00302648	0.0171179	0.0051086	0.00612343	0.00417279	0.00354375	0.0034241	0.00322948	0.00855855	0.00797136	0.00871393	0.00769179	0.00215405	0.00408049	0.00159104	0.0053342	0.00131628	0.014094	0.00782666	0.00109192	0.00412696	0.0016493	0.00416671	0.00112097	0.00538821	0.00281514	0.00677584	0.00379434	0.00238809	0.00107084	0.00151578	0.000569257	0.00113277	0.000520324	0.00585237	0.00538628	0.00135864	0.00308725	0.000642378	0.0178718	0.00141949	0.00235112	0.00878705	0.00236745	0.000901642	0.0130937	0.00342863	0.00958876	0.0256066	0.00658069	0.00791914	0.00291306	0.00658405	0.00119346	0.000474317	0.00132648	0.0017166	0.00466804	0.00167955	0.00361828	0.0130078	0.00251729	0.00185569	0.000993711	0.022626	0.00168942	0.00244492	0.0244694	0.0144807	0.00246907	0.0151663	0.00384225	0.0266974	0.0705777	0.929422	0.189719	0.0006567291	5.13483	2.64507	1.50178	0.529587	0	1.506967	3.49856	0	1	1	1	1	3.771712	0.9294223	0.07057771	0.2758611	0.00531988	5.267576	0.011322	0.150865	0.683356	3.15446
7300	-2209.87	-2001.96	-207.909	0.293429	0.204096	0.269884	0.211162	0.314859	1.020286	3.24332	0.83075	2.51353	1.18531	9.58372	0.522333	0.651629	1.1453	1.39633	0.214839	1.20615	0.220754	0.109332	0.136442	0.11008	1.28774	0.702436	0.112829	0.627117	0.630157	0.201644	2.15578	0.400471	0.135283	0.373767	1.36951	0.590541	0.616992	0.33723	0.16534	0.845513	0.81081	2.887	0.23371	0.466913	1.22761	1.16798	0.879732	0.285951	0.471821	1.02981	1.32376	0.812194	0.366043	0.120122	1.75128	3.07083	1.42562	1.7841	3.08988	1.90022	0.13518	0.945447	0.872668	1.02644	0.157551	0.590423	0.483126	1.09402	1.09081	1.19929	1.35703	0.232272	0.877604	0.553083	0.524028	0.160221	0.720258	0.48395	1.95937	0.969786	1.15154	2.66344	3.69097	0.0210105	0.00538166	0.0162828	0.00767855	0.062084	0.00338371	0.0042213	0.00741932	0.00904555	0.00139174	0.00781355	0.00143006	0.000708263	0.000883878	0.000713106	0.0083421	0.00455043	0.000730916	0.00406251	0.0040822	0.00130626	0.0139653	0.00259428	0.000876373	0.00242129	0.00887175	0.00382556	0.00399691	0.0021846	0.00107109	0.00547729	0.00525248	0.0187022	0.00151399	0.00302469	0.00795257	0.00756627	0.00569896	0.00185241	0.00305649	0.00667118	0.0085754	0.00526145	0.00237125	0.000778161	0.0113449	0.019893	0.00923529	0.0115575	0.0200164	0.0123098	0.000875703	0.00612467	0.0056532	0.00664935	0.00102063	0.0038248	0.00312972	0.00708715	0.00706636	0.00776908	0.00879094	0.00150467	0.00568518	0.00358291	0.00339469	0.00103792	0.00466588	0.00313506	0.0126929	0.00628234	0.00745973	0.0172539	0.0239104	0.183903	0.816097	0.04575001	0.0008810609	5.12464	2.21233	1.64133	0.577418	0	2.480046	3.163768	0	1	1	1	1	3.031785	0.8160973	0.1839027	0.3605819	0.006478068	3.984729	0.00477744	0.0993939	0.584601	3.31123
7400	-2215.59	-2008.93	-206.656	0.8872528	0.208114	0.270024	0.217976	0.303886	1.139754	2.53821	1.67169	2.99805	0.351909	1.39423	0.145276	0.0570583	3.06577	1.01487	0.660103	1.97688	1.12472	3.30084	0.282588	0.399519	0.585338	0.228222	0.54494	0.120096	0.0662149	0.31411	2.63375	0.215082	0.957809	1.89524	7.35142	0.693522	3.13692	1.45076	0.462417	2.59204	0.248986	0.288085	1.23691	0.588426	1.82923	0.615103	1.1798	0.403632	0.657857	0.923807	0.387301	1.02873	0.87383	1.39941	0.0952267	0.50594	0.309062	1.36556	1.72982	1.06871	0.127993	1.20732	0.421118	0.0353388	0.434487	1.86955	0.0628246	1.59442	0.685671	0.549418	0.120171	0.314238	0.296512	0.564728	0.643237	2.36048	0.15246	0.0822993	2.39401	1.21287	0.888467	0.625726	1.09233	0.0246198	0.0162149	0.0290802	0.00341341	0.0135236	0.00140913	0.000553448	0.029737	0.00984397	0.00640279	0.0191752	0.0109094	0.0320171	0.00274101	0.00387521	0.0056776	0.00221369	0.00528575	0.0011649	0.000642264	0.00304677	0.0255465	0.00208622	0.00929045	0.0183832	0.0713065	0.00672695	0.0304272	0.0140719	0.0044853	0.0251419	0.00241509	0.00279434	0.0119976	0.00570755	0.017743	0.00596631	0.0114437	0.00391511	0.00638101	0.00896064	0.0037567	0.00997835	0.00847588	0.0135738	0.000923669	0.00490746	0.00299781	0.0132455	0.0167787	0.0103662	0.0012415	0.0117106	0.00408471	0.000342776	0.00421439	0.0181341	0.000609379	0.0154654	0.00665079	0.00532919	0.00116563	0.00304801	0.00287608	0.00547769	0.0062392	0.022896	0.00147881	0.000798278	0.0232211	0.0117644	0.00861786	0.00606935	0.0105953	0.589711	0.410289	0.1088316	0.001691744	5.06489	2.70686	1.74265	0.677791	0	1.949952	2.246346	0	0	1	1	1	3.831988	0.410289	0.589711	0.3415657	0.009699691	4.576394	0.113946	0.440027	0.978481	2.46755
7500	-2226.04	-1997.25	-228.792	0.4397112	0.205451	0.252092	0.240864	0.301593	0.9607976	2.05005	0.69862	3.79912	1.12429	0.635731	0.316483	0.14872	0.284609	1.77556	0.381867	0.3201	0.579959	0.280385	1.26841	0.19149	3.16131	1.58575	0.492224	1.48686	1.09186	0.125326	1.05998	2.25656	2.75289	0.359626	1.97131	1.69175	2.00765	0.584756	0.665756	4.42645	0.153829	0.662092	1.76656	0.0521191	0.53432	2.0754	0.55345	0.621897	0.638002	1.1956	1.33312	1.58454	1.63502	0.139435	0.213657	0.328557	0.284845	4.37065	5.00249	1.37787	1.29304	1.76744	0.310554	0.974707	0.262869	0.354989	0.823491	2.5469	0.181539	0.813085	0.545228	0.596831	0.532368	3.11702	1.43429	0.246418	1.40882	0.393106	1.90504	0.741835	2.90178	0.88123	0.852579	0.0105606	0.00359886	0.0195708	0.00579164	0.0032749	0.00163033	0.000766116	0.00146613	0.00914662	0.00196715	0.00164896	0.00298759	0.00144437	0.00653409	0.000986441	0.0162852	0.0081688	0.00253564	0.00765938	0.0056246	0.000645602	0.00546039	0.0116244	0.0141812	0.00185258	0.010155	0.00871488	0.0103422	0.00301231	0.00342957	0.0228024	0.000792432	0.0034107	0.00910027	0.000268486	0.00275249	0.0106912	0.00285104	0.00320364	0.0032866	0.00615901	0.00686743	0.0081626	0.00842262	0.000718287	0.00110063	0.00169253	0.00146735	0.0225149	0.0257698	0.00709797	0.00666097	0.00910476	0.00159979	0.0050211	0.00135414	0.00182869	0.00424212	0.0131201	0.000935177	0.00418852	0.00280868	0.00307451	0.00274244	0.016057	0.00738857	0.00126939	0.00725737	0.00202504	0.0098136	0.00382148	0.0149482	0.00453956	0.00439197	0.607368	0.392632	0.1494674	0.0006635364	5.10376	3.66827	1.43824	0.598304	0	3.904458	3.102662	0	0	1	1	1	3.837366	0.3926325	0.6073675	0.3830176	0.005151393	6.631398	0.0228353	0.21075	0.770911	2.9955
7600	-2202.82	-2012.59	-190.227	0.3483841	0.210118	0.257818	0.225926	0.306138	0.6275051	1.81	0.749531	1.07145	1.7241	0.156612	0.156216	0.140365	1.18872	1.5897	0.1932	0.865902	0.298368	1.40537	0.0983975	0.387484	0.378534	0.492322	0.604808	1.55289	0.907176	0.346231	0.751747	0.637173	2.90535	0.271848	1.92022	0.229788	0.518881	0.188365	0.297675	0.96214	1.30595	0.311758	0.516045	0.942613	1.45177	0.547237	0.134472	0.241	0.0189054	7.09715	0.794737	0.694132	0.31006	1.61713	0.604348	0.893122	1.35929	0.979003	2.54425	0.82715	0.708345	0.426749	0.268432	0.44411	0.275406	0.231238	1.17126	1.05125	0.573523	0.419352	0.218267	0.172587	0.190666	3.84279	0.735067	0.98608	1.2453	0.318812	0.346109	1.23305	0.968895	0.467405	0.21154	0.0147746	0.00611825	0.00874598	0.0140734	0.00127838	0.00127515	0.00114577	0.00970329	0.0129764	0.00157705	0.00706816	0.00243551	0.0114717	0.000803197	0.00316294	0.00308989	0.00401871	0.00493691	0.0126759	0.00740507	0.0028262	0.00613634	0.0052011	0.0237157	0.00221903	0.0156743	0.00187571	0.00423551	0.00153758	0.00242985	0.00785373	0.0106602	0.00254481	0.00421236	0.00769433	0.0118505	0.00446697	0.00109766	0.00196723	0.000154321	0.0579324	0.00648725	0.00566604	0.00253095	0.0132003	0.00493316	0.00729035	0.0110956	0.00799138	0.0207681	0.00675184	0.00578206	0.00348345	0.00219115	0.00362517	0.00224808	0.00188754	0.00956072	0.00858113	0.00468154	0.00342308	0.00178167	0.00140879	0.00155636	0.0313678	0.00600018	0.00804914	0.0101651	0.00260239	0.00282521	0.0100651	0.00790887	0.00381532	0.00172676	0.436508	0.563492	0.01704654	0.0003301075	5.06654	3.12321	1.7069	0.625805	0	0.7481733	2.594737	0	0	1	1	1	4.045587	0.5634919	0.4365081	0.1874655	0.008162772	4.608304	0.0100256	0.142298	0.668794	3.17888
7700	-2210.07	-2000.21	-209.855	0.3065991	0.205503	0.254268	0.246288	0.293941	0.9376939	3.69397	1.18421	1.84724	0.381016	0.713573	0.229703	1.46332	0.88314	0.849209	0.359393	0.183147	0.283627	0.265816	0.475357	1.43023	0.452706	0.823931	1.46646	1.59844	1.21506	0.473933	1.13082	0.0997764	2.44314	0.553758	0.909169	0.582869	1.25886	0.849214	0.772655	0.824069	0.772964	1.30329	0.110717	1.13279	0.630065	0.487383	0.222285	3.80586	0.352544	0.836237	0.719683	1.27451	2.12256	0.429233	0.396359	2.45377	0.250827	3.39027	3.40726	0.951818	0.471354	0.722642	0.303003	0.26623	0.343364	0.318475	1.47816	1.17662	0.532763	0.707157	0.139368	0.438711	0.417354	1.44806	1.58621	0.485335	0.398193	0.147451	3.4302	1.23026	1.28684	1.74789	1.90467	0.021583	0.00691907	0.010793	0.00222619	0.00416924	0.0013421	0.00854981	0.00515998	0.00496173	0.00209985	0.00107008	0.00165717	0.0015531	0.0027774	0.00835652	0.00264506	0.00481404	0.00856816	0.00933931	0.00709932	0.00276908	0.0066071	0.000582971	0.0142747	0.00323548	0.00531206	0.00340557	0.00735521	0.00496176	0.00451445	0.00481485	0.00451625	0.0076148	0.000646891	0.00661862	0.00368133	0.00284766	0.00129876	0.0222368	0.00205983	0.00488594	0.00420494	0.00744665	0.0124016	0.00250791	0.00231583	0.0143368	0.00146552	0.0198086	0.0199078	0.00556126	0.00275401	0.00422223	0.00177038	0.00155552	0.00200619	0.00186078	0.00863656	0.00687474	0.00311281	0.00413175	0.000814297	0.00256329	0.0024385	0.00846068	0.00926789	0.0028357	0.00232655	0.000861523	0.0200419	0.00718813	0.0075187	0.0102125	0.0111285	0.425251	0.574749	0.02011427	0.0009664688	5.13469	2.6062	1.57927	0.587361	0	3.213268	3.681517	0	1	1	1	1	4.036068	0.5747493	0.4252507	0.2587824	0.00584277	5.444287	0.00584587	0.109638	0.60672	3.2778
7800	-2216.41	-2006.27	-210.141	0.2995982	0.207987	0.245307	0.249264	0.297442	0.5226545	1.94186	2.16978	4.38704	0.851059	0.191356	0.393328	1.25466	0.35029	0.316665	0.51632	2.1137	0.763395	0.4306	0.675561	0.148933	0.345322	0.0655717	1.58085	0.65909	0.0986502	0.802036	0.905877	1.92581	0.416206	0.502385	1.99961	0.623015	0.875529	0.204255	0.193872	0.929654	2.45189	1.83203	0.171305	0.965637	0.154964	0.102354	0.657773	0.582132	0.16783	1.1941	0.3916	0.380872	0.4458	0.120086	0.15561	0.58206	0.0400182	1.24956	2.27596	0.375782	0.345423	0.354378	0.181582	0.424501	0.214937	0.455138	0.462933	0.844849	1.43839	1.08236	0.348274	0.111748	0.516874	0.751253	0.157801	1.69189	1.70752	0.208919	4.14218	0.729006	1.86997	0.556475	1.40137	0.00725874	0.0081107	0.0163989	0.00318128	0.000715293	0.00147027	0.00468996	0.00130939	0.0011837	0.00193002	0.00790108	0.00285359	0.0016096	0.00252527	0.000556714	0.00129082	0.000245109	0.00590925	0.0024637	0.000368757	0.00299803	0.00338619	0.00719872	0.00155579	0.00187793	0.00747458	0.00232885	0.00327275	0.000763512	0.000724699	0.00347507	0.00916523	0.00684819	0.000640343	0.00360958	0.000579259	0.000382601	0.00245877	0.00217603	0.000627353	0.00446358	0.00146381	0.00142371	0.00166641	0.000448886	0.000581675	0.00217576	0.000149589	0.0046709	0.00850759	0.00140468	0.0012912	0.00132467	0.00067876	0.00158679	0.000803439	0.00170132	0.00173046	0.00315807	0.00537674	0.00404591	0.00130186	0.000417717	0.00193209	0.00280821	0.000589864	0.00632434	0.00638276	0.000780944	0.0154836	0.00272504	0.00698998	0.00208012	0.00523835	0.143279	0.856721	0.04237155	0.001481927	5.07294	3.22358	1.41873	0.675835	0	4.022205	6.094468	1	1	1	1	1	3.058937	0.8567214	0.1432786	0.5996966	0.003738027	9.422313	0.00526277	0.104183	0.595127	3.29543
7900	-2200.94	-2007.93	-193.01	0.4187508	0.210284	0.269087	0.221686	0.298943	1.257881	1.68885	0.575098	2.2709	4.61505	1.76622	0.565387	2.16815	0.3567	0.0964962	0.827184	0.102893	0.634997	0.704954	0.223823	0.435225	0.233947	0.226955	0.596828	2.64254	0.185187	0.0975743	1.02175	1.09103	0.707538	2.62054	0.756218	0.248133	2.49427	0.288077	0.64723	0.435622	3.01809	1.65024	0.69876	0.277863	0.377106	0.148583	0.59167	0.109213	0.341741	2.64822	3.41021	0.250782	0.924185	0.211799	0.265365	2.23081	0.251996	2.41188	2.78838	1.1609	0.116841	0.471058	1.49632	0.332264	0.0714516	0.555192	0.99274	1.24163	0.450199	0.336733	0.718503	0.385348	0.22204	1.62098	0.580504	0.777484	0.591289	0.450105	1.68269	0.727616	3.18783	0.252053	1.55208	0.0162522	0.0055343	0.0218534	0.0444118	0.0169968	0.00544085	0.0208646	0.00343261	0.000928607	0.00796019	0.000990167	0.00611073	0.00678394	0.0021539	0.00418828	0.00225132	0.00218405	0.00574342	0.0254298	0.0017821	0.000938981	0.00983253	0.0104993	0.00680881	0.0252181	0.00727727	0.00238784	0.0240029	0.00277223	0.00622845	0.00419209	0.0290438	0.0158806	0.00672434	0.00267394	0.00362898	0.00142985	0.00569379	0.00105098	0.00328866	0.0254844	0.0328173	0.00241333	0.00889365	0.00203819	0.00255367	0.0214676	0.00242502	0.0232101	0.0268333	0.0111716	0.00112439	0.0045331	0.0143995	0.00319746	0.000687596	0.00534274	0.00955338	0.0119485	0.00433237	0.00324046	0.00691433	0.0037083	0.00213674	0.015599	0.00558633	0.00748192	0.00569012	0.00433147	0.016193	0.00700202	0.0306773	0.00242557	0.014936	0.421269	0.578731	0.08301151	0.001163131	5.14047	3.09951	1.77102	0.569303	0	1.562049	1.70984	0	0	0	1	1	3.912591	0.5787308	0.4212692	0.3527816	0.009623241	3.015279	0.0195099	0.195619	0.750799	3.03407
